rating_diff,player,piece,count
260,white,knight,5
260,white,queen,38
260,white,king,0
260,black,pawn,2
260,black,rook,27
260,black,bishop,7
260,black,knight,13
260,black,queen,22
260,black,king,0
404,white,pawn,3
404,white,rook,12
404,white,bishop,8
404,white,knight,5
404,white,queen,6
404,white,king,0
404,black,pawn,0
404,black,rook,7
404,black,bishop,3
404,black,knight,7
404,black,queen,3
404,black,king,0
376,white,pawn,4
376,white,rook,6
376,white,bishop,2
376,white,knight,3
376,white,queen,27
376,white,king,0
376,black,pawn,2
376,black,rook,10
376,black,bishop,3
376,black,knight,7
376,black,queen,15
376,black,king,0
196,white,pawn,8
196,white,rook,21
196,white,bishop,19
196,white,knight,14
196,white,queen,43
196,white,king,1
196,black,pawn,4
196,black,rook,20
196,black,bishop,6
196,black,knight,16
196,black,queen,27
196,black,king,1
510,white,pawn,0
510,white,rook,0
510,white,bishop,3
510,white,knight,1
510,white,queen,2
510,white,king,0
510,black,pawn,0
510,black,rook,1
510,black,bishop,3
510,black,knight,0
510,black,queen,8
510,black,king,0
2,white,pawn,14
2,white,rook,118
2,white,bishop,44
2,white,knight,74
2,white,queen,151
2,white,king,2
2,black,pawn,9
2,black,rook,150
2,black,bishop,52
2,black,knight,49
2,black,queen,114
2,black,king,3
21,white,pawn,23
21,white,rook,61
21,white,bishop,30
21,white,knight,38
21,white,queen,92
21,white,king,0
21,black,pawn,15
21,black,rook,67
21,black,bishop,37
21,black,knight,40
21,black,queen,96
21,black,king,0
49,white,pawn,14
49,white,rook,58
49,white,bishop,34
49,white,knight,36
49,white,queen,118
49,white,king,0
49,black,pawn,10
49,black,rook,80
49,black,bishop,35
49,black,knight,21
49,black,queen,83
49,black,king,2
119,white,pawn,6
119,white,rook,24
119,white,bishop,14
119,white,knight,13
119,white,queen,51
119,white,king,0
119,black,pawn,10
119,black,rook,35
119,black,bishop,14
119,black,knight,16
119,black,queen,78
119,black,king,0
566,white,pawn,0
566,white,rook,0
566,white,bishop,1
566,white,knight,0
566,white,queen,0
566,white,king,0
566,black,pawn,0
566,black,rook,0
566,black,bishop,1
566,black,knight,2
566,black,queen,9
566,black,king,0
128,white,pawn,4
128,white,rook,55
128,white,bishop,17
128,white,knight,17
128,white,queen,48
128,white,king,0
128,black,pawn,5
128,black,rook,40
128,black,bishop,19
128,black,knight,21
128,black,queen,79
128,black,king,0
14,white,pawn,12
14,white,rook,56
14,white,bishop,63
14,white,knight,61
14,white,queen,139
14,white,king,1
14,black,pawn,11
14,black,rook,69
14,black,bishop,58
14,black,knight,43
14,black,queen,114
14,black,king,0
110,white,pawn,6
110,white,rook,56
110,white,bishop,40
110,white,knight,20
110,white,queen,108
110,white,king,0
110,black,pawn,7
110,black,rook,56
110,black,bishop,32
110,black,knight,26
110,black,queen,75
110,black,king,0
46,white,pawn,15
46,white,rook,68
46,white,bishop,26
46,white,knight,44
46,white,queen,97
46,white,king,0
46,black,pawn,13
46,black,rook,60
46,black,bishop,31
46,black,knight,44
46,black,queen,109
46,black,king,1
182,white,pawn,8
182,white,rook,41
182,white,bishop,15
182,white,knight,17
182,white,queen,44
182,white,king,0
182,black,pawn,3
182,black,rook,36
182,black,bishop,21
182,black,knight,14
182,black,queen,39
182,black,king,0
60,white,pawn,12
60,white,rook,32
60,white,bishop,22
60,white,knight,33
60,white,queen,82
60,white,king,0
60,black,pawn,10
60,black,rook,31
60,black,bishop,17
60,black,knight,20
60,black,queen,56
60,black,king,0
87,white,pawn,10
87,white,rook,36
87,white,bishop,20
87,white,knight,39
87,white,queen,63
87,white,king,0
87,black,pawn,7
87,black,rook,47
87,black,bishop,30
87,black,knight,34
87,black,queen,47
87,black,king,0
113,white,pawn,8
113,white,rook,16
113,white,bishop,23
113,white,knight,14
113,white,queen,34
113,white,king,0
113,black,pawn,6
113,black,rook,18
113,black,bishop,13
113,black,knight,7
113,black,queen,66
113,black,king,1
354,white,pawn,1
354,white,rook,7
354,white,bishop,0
354,white,knight,4
354,white,queen,3
354,white,king,0
354,black,pawn,1
354,black,rook,9
354,black,bishop,4
354,black,knight,2
354,black,queen,4
354,black,king,0
137,white,pawn,3
137,white,rook,29
137,white,bishop,28
137,white,knight,15
137,white,queen,42
137,white,king,0
137,black,pawn,9
137,black,rook,49
137,black,bishop,18
137,black,knight,11
137,black,queen,65
137,black,king,0
101,white,pawn,9
101,white,rook,50
101,white,bishop,39
101,white,knight,26
101,white,queen,88
101,white,king,0
101,black,pawn,9
101,black,rook,31
101,black,bishop,19
101,black,knight,39
101,black,queen,98
101,black,king,2
247,white,pawn,1
247,white,rook,14
247,white,bishop,10
247,white,knight,8
247,white,queen,13
247,white,king,0
247,black,pawn,1
247,black,rook,16
247,black,bishop,3
247,black,knight,2
247,black,queen,10
247,black,king,0
74,white,pawn,19
74,white,rook,61
74,white,bishop,45
74,white,knight,29
74,white,queen,94
74,white,king,0
74,black,pawn,15
74,black,rook,40
74,black,bishop,22
74,black,knight,22
74,black,queen,73
74,black,king,0
155,white,pawn,10
155,white,rook,21
155,white,bishop,16
155,white,knight,9
155,white,queen,41
155,white,king,0
155,black,pawn,4
155,black,rook,20
155,black,bishop,12
155,black,knight,10
155,black,queen,33
155,black,king,0
233,white,pawn,4
233,white,rook,51
233,white,bishop,13
233,white,knight,4
233,white,queen,25
233,white,king,2
233,black,pawn,3
233,black,rook,28
233,black,bishop,13
233,black,knight,8
233,black,queen,15
233,black,king,0
57,white,pawn,18
57,white,rook,102
57,white,bishop,52
57,white,knight,44
57,white,queen,104
57,white,king,4
57,black,pawn,12
57,black,rook,53
57,black,bishop,31
57,black,knight,39
57,black,queen,72
57,black,king,1
123,white,pawn,9
123,white,rook,46
123,white,bishop,17
123,white,knight,16
123,white,queen,77
123,white,king,1
123,black,pawn,4
123,black,rook,107
123,black,bishop,21
123,black,knight,10
123,black,queen,27
123,black,king,0
321,white,pawn,2
321,white,rook,15
321,white,bishop,7
321,white,knight,3
321,white,queen,34
321,white,king,0
321,black,pawn,4
321,black,rook,9
321,black,bishop,4
321,black,knight,22
321,black,queen,22
321,black,king,0
189,white,pawn,6
189,white,rook,31
189,white,bishop,23
189,white,knight,19
189,white,queen,60
189,white,king,0
189,black,pawn,11
189,black,rook,25
189,black,bishop,26
189,black,knight,21
189,black,queen,55
189,black,king,0
191,white,pawn,1
191,white,rook,22
191,white,bishop,12
191,white,knight,11
191,white,queen,21
191,white,king,0
191,black,pawn,3
191,black,rook,25
191,black,bishop,9
191,black,knight,13
191,black,queen,52
191,black,king,0
363,white,pawn,0
363,white,rook,10
363,white,bishop,1
363,white,knight,3
363,white,queen,3
363,white,king,0
363,black,pawn,1
363,black,rook,2
363,black,bishop,8
363,black,knight,1
363,black,queen,8
363,black,king,0
334,white,pawn,0
334,white,rook,2
334,white,bishop,5
334,white,knight,4
334,white,queen,10
334,white,king,0
334,black,pawn,1
334,black,rook,1
334,black,bishop,4
334,black,knight,2
334,black,queen,10
334,black,king,0
448,white,pawn,3
448,white,rook,2
448,white,bishop,4
448,white,knight,3
448,white,queen,14
448,white,king,0
448,black,pawn,2
448,black,rook,2
448,black,bishop,10
448,black,knight,0
448,black,queen,7
448,black,king,0
133,white,pawn,10
133,white,rook,12
133,white,bishop,24
133,white,knight,8
133,white,queen,60
133,white,king,0
133,black,pawn,5
133,black,rook,16
133,black,bishop,14
133,black,knight,7
133,black,queen,28
133,black,king,0
148,white,pawn,10
148,white,rook,33
148,white,bishop,27
148,white,knight,23
148,white,queen,61
148,white,king,1
148,black,pawn,13
148,black,rook,40
148,black,bishop,11
148,black,knight,29
148,black,queen,45
148,black,king,0
55,white,pawn,12
55,white,rook,74
55,white,bishop,26
55,white,knight,32
55,white,queen,78
55,white,king,0
55,black,pawn,7
55,black,rook,56
55,black,bishop,34
55,black,knight,32
55,black,queen,71
55,black,king,0
130,white,pawn,11
130,white,rook,32
130,white,bishop,33
130,white,knight,29
130,white,queen,59
130,white,king,0
130,black,pawn,7
130,black,rook,39
130,black,bishop,18
130,black,knight,31
130,black,queen,65
130,black,king,0
105,white,pawn,17
105,white,rook,44
105,white,bishop,31
105,white,knight,26
105,white,queen,47
105,white,king,0
105,black,pawn,5
105,black,rook,65
105,black,bishop,26
105,black,knight,21
105,black,queen,54
105,black,king,1
92,white,pawn,8
92,white,rook,54
92,white,bishop,31
92,white,knight,17
92,white,queen,71
92,white,king,1
92,black,pawn,10
92,black,rook,39
92,black,bishop,21
92,black,knight,15
92,black,queen,50
92,black,king,1
84,white,pawn,12
84,white,rook,37
84,white,bishop,53
84,white,knight,46
84,white,queen,93
84,white,king,0
84,black,pawn,8
84,black,rook,62
84,black,bishop,45
84,black,knight,24
84,black,queen,68
84,black,king,1
365,white,pawn,1
365,white,rook,6
365,white,bishop,8
365,white,knight,2
365,white,queen,23
365,white,king,0
365,black,pawn,3
365,black,rook,5
365,black,bishop,3
365,black,knight,0
365,black,queen,3
365,black,king,0
13,white,pawn,9
13,white,rook,53
13,white,bishop,46
13,white,knight,40
13,white,queen,98
13,white,king,0
13,black,pawn,15
13,black,rook,63
13,black,bishop,41
13,black,knight,45
13,black,queen,122
13,black,king,1
52,white,pawn,12
52,white,rook,68
52,white,bishop,34
52,white,knight,33
52,white,queen,79
52,white,king,1
52,black,pawn,5
52,black,rook,46
52,black,bishop,22
52,black,knight,24
52,black,queen,60
52,black,king,0
8,white,pawn,24
8,white,rook,102
8,white,bishop,50
8,white,knight,65
8,white,queen,124
8,white,king,0
8,black,pawn,17
8,black,rook,70
8,black,bishop,27
8,black,knight,50
8,black,queen,90
8,black,king,0
210,white,pawn,5
210,white,rook,11
210,white,bishop,13
210,white,knight,5
210,white,queen,18
210,white,king,0
210,black,pawn,1
210,black,rook,13
210,black,bishop,14
210,black,knight,4
210,black,queen,40
210,black,king,0
200,white,pawn,4
200,white,rook,24
200,white,bishop,12
200,white,knight,13
200,white,queen,26
200,white,king,0
200,black,pawn,0
200,black,rook,15
200,black,bishop,10
200,black,knight,2
200,black,queen,23
200,black,king,0
44,white,pawn,14
44,white,rook,44
44,white,bishop,19
44,white,knight,16
44,white,queen,70
44,white,king,0
44,black,pawn,16
44,black,rook,37
44,black,bishop,25
44,black,knight,32
44,black,queen,67
44,black,king,0
414,white,pawn,3
414,white,rook,2
414,white,bishop,2
414,white,knight,6
414,white,queen,2
414,white,king,0
414,black,pawn,1
414,black,rook,1
414,black,bishop,0
414,black,knight,0
414,black,queen,5
414,black,king,0
276,white,pawn,1
276,white,rook,13
276,white,bishop,12
276,white,knight,11
276,white,queen,22
276,white,king,0
276,black,pawn,0
276,black,rook,5
276,black,bishop,4
276,black,knight,6
276,black,queen,13
276,black,king,0
111,white,pawn,9
111,white,rook,40
111,white,bishop,18
111,white,knight,16
111,white,queen,36
111,white,king,0
111,black,pawn,15
111,black,rook,39
111,black,bishop,20
111,black,knight,31
111,black,queen,48
111,black,king,0
80,white,pawn,10
80,white,rook,64
80,white,bishop,26
80,white,knight,46
80,white,queen,92
80,white,king,4
80,black,pawn,15
80,black,rook,53
80,black,bishop,37
80,black,knight,38
80,black,queen,133
80,black,king,2
258,white,pawn,0
258,white,rook,6
258,white,bishop,12
258,white,knight,14
258,white,queen,14
258,white,king,0
258,black,pawn,1
258,black,rook,14
258,black,bishop,10
258,black,knight,6
258,black,queen,34
258,black,king,0
158,white,pawn,5
158,white,rook,33
158,white,bishop,23
158,white,knight,26
158,white,queen,24
158,white,king,0
158,black,pawn,5
158,black,rook,30
158,black,bishop,22
158,black,knight,17
158,black,queen,24
158,black,king,0
178,white,pawn,7
178,white,rook,18
178,white,bishop,16
178,white,knight,20
178,white,queen,48
178,white,king,0
178,black,pawn,8
178,black,rook,38
178,black,bishop,9
178,black,knight,16
178,black,queen,43
178,black,king,0
275,white,pawn,2
275,white,rook,11
275,white,bishop,4
275,white,knight,3
275,white,queen,21
275,white,king,0
275,black,pawn,2
275,black,rook,33
275,black,bishop,13
275,black,knight,10
275,black,queen,6
275,black,king,0
146,white,pawn,12
146,white,rook,41
146,white,bishop,23
146,white,knight,17
146,white,queen,52
146,white,king,2
146,black,pawn,8
146,black,rook,53
146,black,bishop,15
146,black,knight,17
146,black,queen,44
146,black,king,0
104,white,pawn,10
104,white,rook,41
104,white,bishop,20
104,white,knight,18
104,white,queen,67
104,white,king,1
104,black,pawn,13
104,black,rook,45
104,black,bishop,15
104,black,knight,20
104,black,queen,52
104,black,king,1
180,white,pawn,6
180,white,rook,47
180,white,bishop,11
180,white,knight,16
180,white,queen,42
180,white,king,0
180,black,pawn,8
180,black,rook,28
180,black,bishop,20
180,black,knight,15
180,black,queen,44
180,black,king,3
108,white,pawn,8
108,white,rook,58
108,white,bishop,42
108,white,knight,45
108,white,queen,103
108,white,king,0
108,black,pawn,18
108,black,rook,75
108,black,bishop,28
108,black,knight,31
108,black,queen,52
108,black,king,0
499,white,pawn,1
499,white,rook,5
499,white,bishop,1
499,white,knight,2
499,white,queen,23
499,white,king,0
499,black,pawn,1
499,black,rook,7
499,black,bishop,0
499,black,knight,1
499,black,queen,2
499,black,king,0
93,white,pawn,9
93,white,rook,27
93,white,bishop,24
93,white,knight,16
93,white,queen,46
93,white,king,0
93,black,pawn,14
93,black,rook,51
93,black,bishop,23
93,black,knight,13
93,black,queen,69
93,black,king,0
398,white,pawn,1
398,white,rook,5
398,white,bishop,5
398,white,knight,2
398,white,queen,11
398,white,king,2
398,black,pawn,6
398,black,rook,13
398,black,bishop,3
398,black,knight,3
398,black,queen,6
398,black,king,0
103,white,pawn,2
103,white,rook,52
103,white,bishop,26
103,white,knight,27
103,white,queen,91
103,white,king,0
103,black,pawn,9
103,black,rook,38
103,black,bishop,24
103,black,knight,19
103,black,queen,49
103,black,king,1
65,white,pawn,5
65,white,rook,60
65,white,bishop,35
65,white,knight,34
65,white,queen,79
65,white,king,3
65,black,pawn,8
65,black,rook,65
65,black,bishop,23
65,black,knight,41
65,black,queen,57
65,black,king,0
162,white,pawn,2
162,white,rook,31
162,white,bishop,17
162,white,knight,33
162,white,queen,49
162,white,king,0
162,black,pawn,1
162,black,rook,23
162,black,bishop,16
162,black,knight,19
162,black,queen,28
162,black,king,0
296,white,pawn,4
296,white,rook,13
296,white,bishop,9
296,white,knight,5
296,white,queen,8
296,white,king,0
296,black,pawn,3
296,black,rook,15
296,black,bishop,4
296,black,knight,6
296,black,queen,21
296,black,king,0
190,white,pawn,2
190,white,rook,20
190,white,bishop,9
190,white,knight,8
190,white,queen,23
190,white,king,0
190,black,pawn,2
190,black,rook,15
190,black,bishop,28
190,black,knight,2
190,black,queen,25
190,black,king,0
242,white,pawn,1
242,white,rook,11
242,white,bishop,12
242,white,knight,10
242,white,queen,15
242,white,king,1
242,black,pawn,6
242,black,rook,22
242,black,bishop,6
242,black,knight,7
242,black,queen,24
242,black,king,0
265,white,pawn,1
265,white,rook,11
265,white,bishop,2
265,white,knight,6
265,white,queen,5
265,white,king,0
265,black,pawn,3
265,black,rook,8
265,black,bishop,7
265,black,knight,16
265,black,queen,18
265,black,king,0
153,white,pawn,6
153,white,rook,27
153,white,bishop,17
153,white,knight,10
153,white,queen,42
153,white,king,1
153,black,pawn,1
153,black,rook,30
153,black,bishop,14
153,black,knight,16
153,black,queen,29
153,black,king,0
319,white,pawn,2
319,white,rook,6
319,white,bishop,11
319,white,knight,12
319,white,queen,31
319,white,king,0
319,black,pawn,1
319,black,rook,8
319,black,bishop,9
319,black,knight,11
319,black,queen,22
319,black,king,0
426,white,pawn,0
426,white,rook,0
426,white,bishop,5
426,white,knight,2
426,white,queen,9
426,white,king,0
426,black,pawn,0
426,black,rook,0
426,black,bishop,0
426,black,knight,0
426,black,queen,2
426,black,king,0
75,white,pawn,17
75,white,rook,59
75,white,bishop,31
75,white,knight,38
75,white,queen,99
75,white,king,1
75,black,pawn,8
75,black,rook,61
75,black,bishop,16
75,black,knight,25
75,black,queen,97
75,black,king,0
170,white,pawn,2
170,white,rook,8
170,white,bishop,9
170,white,knight,5
170,white,queen,29
170,white,king,2
170,black,pawn,1
170,black,rook,19
170,black,bishop,13
170,black,knight,7
170,black,queen,19
170,black,king,0
207,white,pawn,8
207,white,rook,36
207,white,bishop,7
207,white,knight,18
207,white,queen,37
207,white,king,0
207,black,pawn,3
207,black,rook,20
207,black,bishop,18
207,black,knight,17
207,black,queen,37
207,black,king,0
431,white,pawn,0
431,white,rook,8
431,white,bishop,11
431,white,knight,9
431,white,queen,21
431,white,king,0
431,black,pawn,1
431,black,rook,3
431,black,bishop,5
431,black,knight,6
431,black,queen,15
431,black,king,0
704,white,pawn,1
704,white,rook,0
704,white,bishop,0
704,white,knight,2
704,white,queen,3
704,white,king,0
704,black,pawn,0
704,black,rook,0
704,black,bishop,1
704,black,knight,1
704,black,queen,0
704,black,king,0
214,white,pawn,0
214,white,rook,18
214,white,bishop,4
214,white,knight,16
214,white,queen,16
214,white,king,1
214,black,pawn,4
214,black,rook,9
214,black,bishop,6
214,black,knight,12
214,black,queen,23
214,black,king,0
135,white,pawn,5
135,white,rook,26
135,white,bishop,12
135,white,knight,21
135,white,queen,34
135,white,king,0
135,black,pawn,5
135,black,rook,27
135,black,bishop,20
135,black,knight,15
135,black,queen,43
135,black,king,0
94,white,pawn,11
94,white,rook,48
94,white,bishop,27
94,white,knight,34
94,white,queen,46
94,white,king,2
94,black,pawn,7
94,black,rook,45
94,black,bishop,23
94,black,knight,18
94,black,queen,105
94,black,king,0
277,white,pawn,2
277,white,rook,23
277,white,bishop,11
277,white,knight,11
277,white,queen,23
277,white,king,0
277,black,pawn,5
277,black,rook,15
277,black,bishop,20
277,black,knight,6
277,black,queen,20
277,black,king,0
174,white,pawn,2
174,white,rook,27
174,white,bishop,14
174,white,knight,22
174,white,queen,37
174,white,king,1
174,black,pawn,3
174,black,rook,29
174,black,bishop,4
174,black,knight,12
174,black,queen,36
