rating_diff,player,square,moved_piece,moved_from,count
442,black,62,queen,34,1
442,black,62,knight,8,1
442,black,62,knight,25,1
442,black,44,rook,13,1
442,black,59,bishop,25,1
442,black,60,bishop,11,1
442,black,60,queen,36,1
700,white,4,bishop,53,1
700,white,4,rook,5,1
700,white,13,rook,22,1
700,black,53,queen,52,1
700,black,46,knight,10,1
700,black,46,knight,26,1
700,black,45,knight,28,1
385,white,4,bishop,53,1
385,white,4,bishop,42,1
385,white,4,knight,36,1
385,white,4,knight,45,1
385,white,4,queen,30,1
385,white,6,queen,54,1
385,white,6,queen,59,1
385,white,6,queen,44,1
385,white,6,rook,59,2
385,white,36,bishop,37,1
385,white,36,bishop,44,1
385,white,5,queen,0,1
385,white,13,queen,26,1
385,black,62,queen,17,1
385,black,62,queen,16,1
385,black,62,queen,29,1
385,black,62,queen,30,1
385,black,62,queen,21,1
385,black,62,queen,34,1
385,black,62,knight,8,1
385,black,62,pawn,13,1
385,black,60,queen,32,1
385,black,60,knight,21,1
385,black,60,knight,27,1
385,black,44,queen,31,1
385,black,44,bishop,25,1
385,black,44,pawn,34,1
385,black,54,queen,29,1
385,black,54,queen,20,1
385,black,55,knight,22,1
443,white,4,queen,36,1
443,white,6,queen,9,1
443,white,6,queen,45,1
443,white,6,bishop,33,1
443,white,20,knight,21,1
443,white,20,pawn,29,1
443,white,5,knight,43,1
443,white,5,knight,53,1
443,white,5,queen,44,1
443,white,5,queen,43,1
443,black,36,bishop,39,1
443,black,36,bishop,30,1
443,black,36,pawn,29,2
443,black,62,rook,14,1
443,black,60,bishop,25,1
443,black,58,rook,3,1
472,white,6,knight,52,1
472,white,6,knight,43,1
472,white,6,knight,53,1
472,white,6,knight,36,1
472,white,6,knight,45,1
472,white,6,queen,45,8
472,white,6,queen,38,3
472,white,6,queen,30,1
472,white,6,queen,47,1
472,white,6,queen,53,2
472,white,6,queen,37,3
472,white,6,queen,54,1
472,white,6,queen,39,1
472,white,6,queen,21,1
472,white,6,queen,46,1
472,white,6,pawn,38,1
472,white,6,pawn,43,1
472,white,6,rook,4,1
472,white,6,rook,5,1
472,white,6,rook,53,1
472,white,6,bishop,45,2
472,white,15,knight,45,1
472,white,15,pawn,36,1
472,white,15,bishop,31,1
472,white,15,queen,59,1
472,white,7,bishop,42,1
472,white,7,rook,22,1
472,white,7,rook,52,1
472,white,7,queen,47,1
472,white,7,queen,61,1
472,white,19,pawn,36,1
472,black,62,queen,3,1
472,black,62,knight,21,1
472,black,62,rook,5,1
472,black,61,rook,3,1
472,black,52,knight,12,1
472,black,52,rook,10,1
472,black,52,rook,18,1
472,black,52,rook,22,1
472,black,52,bishop,29,1
472,black,55,knight,23,1
472,black,60,bishop,27,1
472,black,43,rook,14,1
472,black,43,rook,62,1
472,black,53,bishop,13,1
336,white,6,bishop,55,1
336,white,6,bishop,53,1
336,white,6,bishop,43,1
336,white,6,rook,49,1
336,white,6,rook,57,1
336,white,6,rook,60,1
336,white,6,queen,53,2
336,white,6,queen,34,1
336,white,6,queen,43,1
336,white,6,knight,53,1
336,white,6,knight,37,1
336,white,6,knight,42,1
336,white,5,queen,28,1
336,white,5,queen,59,1
336,white,5,queen,62,1
336,white,4,queen,24,1
336,white,4,queen,39,2
336,white,4,queen,36,1
336,white,4,queen,35,1
336,white,4,queen,37,1
336,white,4,queen,43,1
336,white,4,pawn,27,1
336,white,4,pawn,38,1
336,white,4,pawn,45,1
336,white,4,bishop,26,1
336,white,4,bishop,35,1
336,white,4,bishop,42,1
336,white,4,bishop,51,1
336,white,4,knight,50,1
336,white,37,rook,6,1
336,white,37,pawn,41,1
336,white,28,knight,32,1
336,white,28,knight,49,2
336,white,28,knight,59,2
336,white,50,queen,60,1
336,black,63,rook,62,1
336,black,63,queen,2,1
336,black,63,queen,3,1
336,black,60,bishop,18,1
336,black,60,bishop,25,1
336,black,60,queen,18,1
336,black,62,bishop,21,1
336,black,62,bishop,34,1
336,black,62,rook,59,1
336,black,62,rook,26,2
336,black,62,rook,13,1
336,black,62,rook,61,1
336,black,62,queen,41,1
336,black,62,queen,28,1
336,black,62,queen,7,1
336,black,62,queen,11,1
336,black,62,knight,21,1
336,black,50,knight,38,1
336,black,50,knight,23,1
336,black,50,knight,29,1
336,black,61,bishop,19,1
336,black,46,rook,37,1
336,black,46,rook,24,1
336,black,30,queen,7,1
336,black,31,queen,3,1
336,black,31,queen,18,1
336,black,31,queen,1,1
362,white,4,bishop,42,1
362,white,4,bishop,33,1
362,white,20,queen,59,2
362,white,20,queen,45,2
362,white,20,knight,46,1
362,white,20,knight,37,3
362,white,20,knight,31,1
362,white,20,knight,52,1
362,white,20,pawn,47,1
362,white,29,knight,37,1
362,white,29,knight,31,1
362,white,28,knight,35,1
362,white,28,knight,50,1
362,white,13,queen,44,1
362,white,13,queen,35,1
362,white,13,queen,56,1
362,white,6,queen,38,1
362,white,6,queen,45,1
362,white,6,queen,42,1
362,white,6,rook,30,1
362,white,6,rook,56,1
362,white,6,bishop,42,1
362,white,7,rook,61,1
362,white,7,queen,44,1
362,white,12,rook,28,2
362,white,12,rook,20,1
362,white,14,knight,44,1
362,white,21,rook,49,1
362,black,60,queen,32,1
362,black,60,queen,18,1
362,black,60,queen,44,1
362,black,60,queen,28,1
362,black,60,queen,52,1
362,black,62,rook,60,1
362,black,62,rook,2,1
362,black,62,queen,0,1
362,black,62,queen,27,1
362,black,62,queen,32,1
362,black,62,queen,49,1
362,black,62,queen,1,1
362,black,62,queen,2,1
362,black,62,bishop,32,1
362,black,62,bishop,34,1
362,black,62,knight,13,2
362,black,62,knight,30,1
362,black,62,knight,20,1
362,black,58,rook,3,1
362,black,58,rook,11,1
362,black,58,queen,11,1
362,black,39,queen,11,1
362,black,51,queen,43,1
362,black,26,rook,3,1
362,black,26,rook,19,1
362,black,26,rook,20,1
362,black,26,rook,53,1
362,black,26,rook,30,1
362,black,26,rook,29,1
362,black,26,bishop,36,1
362,black,27,rook,53,1
362,black,46,pawn,39,1
362,black,37,pawn,30,1
362,black,37,queen,46,1
362,black,29,pawn,22,1
362,black,21,pawn,14,1
362,black,21,pawn,15,1
362,black,52,rook,10,1
970,white,4,pawn,53,1
970,black,62,knight,21,1
335,white,6,rook,59,1
335,white,6,rook,51,1
335,white,6,rook,55,1
335,white,6,rook,3,1
335,white,6,bishop,61,1
335,white,6,bishop,39,1
335,white,6,bishop,31,1
335,white,6,queen,35,1
335,white,6,queen,56,2
335,white,6,queen,16,1
335,white,2,queen,12,1
335,white,4,queen,49,1
335,white,4,queen,42,1
335,white,4,queen,40,1
335,white,4,queen,30,1
335,white,4,queen,54,1
335,white,4,bishop,42,1
335,white,4,bishop,26,1
335,white,4,knight,50,1
335,white,4,knight,47,1
335,white,4,knight,37,1
335,white,4,pawn,30,1
335,black,62,queen,16,1
335,black,62,queen,18,1
335,black,62,queen,31,1
335,black,62,queen,5,1
335,black,62,queen,6,1
335,black,62,queen,7,1
335,black,62,queen,4,1
335,black,62,queen,12,1
335,black,62,rook,59,1
335,black,62,rook,3,1
335,black,62,rook,11,1
335,black,62,rook,9,1
335,black,62,bishop,34,1
335,black,62,bishop,13,1
335,black,60,queen,36,2
335,black,60,queen,10,1
335,black,60,knight,21,1
335,black,60,knight,27,1
335,black,60,bishop,25,1
335,black,60,pawn,9,1
859,black,62,bishop,25,1
859,black,62,knight,19,1
439,white,4,bishop,51,2
439,white,4,bishop,33,1
439,white,4,bishop,42,1
439,white,4,queen,12,1
439,white,4,queen,62,1
439,white,4,queen,61,1
439,white,4,queen,24,1
439,white,4,queen,51,1
439,white,6,queen,44,1
439,white,6,queen,59,1
439,white,6,queen,45,1
439,white,6,queen,61,1
439,white,6,pawn,30,1
439,white,6,rook,59,1
439,white,6,rook,61,1
439,white,6,rook,13,1
439,white,6,rook,39,1
439,white,6,bishop,44,1
439,white,21,king,21,1
439,white,30,knight,52,1
439,white,30,rook,50,1
439,white,30,rook,4,1
439,white,30,bishop,45,1
439,white,28,rook,43,1
439,white,22,knight,44,1
439,white,38,knight,37,1
439,white,38,knight,43,1
439,white,38,knight,28,1
439,white,38,queen,43,1
439,white,37,queen,62,1
439,white,37,queen,26,1
439,white,37,queen,19,1
439,white,37,queen,12,1
439,white,37,queen,46,1
439,black,62,rook,60,1
439,black,62,rook,4,1
439,black,62,rook,46,1
439,black,62,bishop,9,1
439,black,62,bishop,27,1
439,black,62,bishop,2,1
439,black,62,bishop,20,1
439,black,62,knight,26,1
439,black,62,queen,34,1
439,black,60,queen,12,1
439,black,60,queen,31,1
439,black,60,queen,28,1
439,black,60,bishop,25,2
439,black,60,bishop,11,1
439,black,59,pawn,39,1
439,black,54,rook,12,1
439,black,54,rook,24,1
439,black,54,rook,14,1
439,black,34,bishop,50,1
439,black,26,pawn,31,1
439,black,26,rook,15,1
439,black,63,rook,3,1
351,white,6,rook,58,1
351,white,6,rook,4,2
351,white,6,rook,44,1
351,white,6,rook,46,1
351,white,6,rook,59,1
351,white,6,rook,29,1
351,white,6,queen,39,1
351,white,6,queen,63,1
351,white,6,queen,34,2
351,white,6,queen,52,2
351,white,6,queen,36,1
351,white,6,queen,16,1
351,white,6,queen,28,1
351,white,6,queen,30,1
351,white,6,queen,37,1
351,white,6,queen,46,1
351,white,6,queen,27,1
351,white,6,queen,38,1
351,white,6,queen,45,1
351,white,6,knight,52,1
351,white,6,knight,45,1
351,white,6,knight,28,1
351,white,6,bishop,55,1
351,white,6,pawn,36,1
351,white,4,knight,38,1
351,white,4,queen,24,2
351,white,4,queen,42,1
351,white,4,queen,28,1
351,white,4,bishop,42,1
351,white,1,rook,62,1
351,white,29,bishop,9,1
351,white,29,rook,49,2
351,white,29,rook,62,2
351,white,29,rook,55,1
351,black,62,pawn,13,1
351,black,62,queen,4,1
351,black,62,bishop,28,1
351,black,62,rook,4,2
351,black,60,knight,38,1
351,black,60,knight,10,1
351,black,60,bishop,25,1
351,black,60,bishop,21,1
351,black,60,bishop,18,1
351,black,60,queen,33,1
351,black,61,rook,26,1
351,black,61,rook,13,1
351,black,61,knight,35,1
351,black,45,queen,5,1
351,black,28,rook,14,1
177,white,6,bishop,33,1
177,white,6,bishop,53,1
177,white,6,bishop,55,1
177,white,6,pawn,48,1
177,white,6,pawn,53,1
177,white,6,rook,60,1
177,white,6,rook,38,1
177,white,6,queen,17,1
177,white,13,pawn,36,1
177,white,21,pawn,36,1
177,white,21,pawn,30,1
177,white,21,rook,4,1
177,white,20,rook,5,2
177,white,4,queen,24,1
177,white,4,queen,39,3
177,white,4,queen,36,1
177,white,4,queen,53,2
177,white,4,queen,61,1
177,white,4,queen,26,1
177,white,4,queen,59,1
177,white,4,bishop,26,1
177,white,4,bishop,55,1
177,white,4,bishop,33,1
177,white,4,bishop,42,1
177,white,4,bishop,51,1
177,white,4,bishop,53,3
177,white,4,knight,45,1
177,white,4,knight,36,1
177,white,4,pawn,35,1
177,white,1,queen,38,1
177,white,1,queen,47,1
177,white,1,queen,63,4
177,white,1,queen,45,3
177,white,1,knight,30,1
177,white,8,pawn,45,1
177,white,8,pawn,52,1
177,white,8,knight,60,1
177,white,43,pawn,36,1
177,white,43,queen,28,1
177,white,43,queen,25,1
177,white,27,pawn,36,2
177,white,27,pawn,30,1
177,white,40,pawn,33,1
177,white,3,queen,51,1
177,white,3,queen,50,1
177,white,3,queen,49,1
177,white,3,queen,42,1
177,white,3,bishop,20,1
177,white,12,rook,37,1
177,white,12,rook,29,1
177,white,12,rook,28,1
177,white,12,pawn,21,1
177,white,19,rook,27,2
177,white,19,rook,28,1
177,white,19,rook,26,1
177,white,19,pawn,29,1
177,white,37,rook,45,1
177,white,37,rook,46,1
177,white,45,rook,47,1
177,white,52,pawn,43,1
177,white,52,queen,41,1
177,white,52,queen,40,1
177,white,36,queen,18,1
177,white,29,queen,11,1
177,white,14,queen,53,1
177,black,52,rook,19,1
177,black,52,bishop,10,1
177,black,52,bishop,53,1
177,black,52,bishop,44,1
177,black,52,queen,57,1
177,black,52,knight,32,1
177,black,43,rook,11,1
177,black,43,rook,12,1
177,black,43,pawn,36,1
177,black,43,queen,4,1
177,black,43,queen,18,4
177,black,43,queen,19,3
177,black,45,pawn,38,1
177,black,45,pawn,39,1
177,black,45,rook,17,1
177,black,45,rook,33,1
177,black,62,bishop,20,2
177,black,62,knight,18,1
177,black,62,knight,12,1
177,black,62,knight,22,1
177,black,62,queen,20,1
177,black,62,queen,17,1
177,black,62,queen,16,1
177,black,62,queen,0,1
177,black,62,rook,3,1
177,black,62,rook,61,1
177,black,62,rook,12,1
177,black,62,rook,4,1
177,black,54,rook,50,1
177,black,54,rook,1,1
177,black,54,rook,8,1
177,black,54,rook,34,1
177,black,54,knight,8,1
177,black,54,knight,16,1
177,black,54,queen,32,1
177,black,54,bishop,50,1
177,black,60,bishop,25,3
177,black,60,bishop,11,2
177,black,60,queen,32,1
177,black,53,rook,3,1
177,black,53,rook,11,1
177,black,53,pawn,30,1
177,black,53,queen,4,1
177,black,34,queen,6,1
177,black,50,knight,10,1
177,black,36,bishop,25,1
177,black,36,rook,10,1
177,black,36,rook,2,1
177,black,35,rook,9,2
177,black,35,rook,17,1
177,black,19,rook,10,1
177,black,46,pawn,30,1
177,black,46,knight,11,2
177,black,46,knight,10,1
177,black,46,rook,37,1
177,black,39,knight,28,1
177,black,59,knight,43,1
177,black,59,queen,36,1
177,black,59,queen,28,1
177,black,58,knight,43,2
177,black,58,knight,49,3
177,black,58,knight,32,2
177,black,63,rook,5,1
177,black,51,pawn,30,1
177,black,51,rook,45,1
235,white,6,rook,59,2
235,white,6,rook,60,2
235,white,6,rook,56,1
235,white,6,rook,50,1
235,white,6,rook,61,2
235,white,6,rook,3,1
235,white,6,rook,1,1
235,white,6,queen,58,2
235,white,6,queen,44,2
235,white,6,queen,53,2
235,white,6,queen,21,1
235,white,6,queen,45,1
235,white,6,queen,22,1
235,white,6,queen,50,1
235,white,6,pawn,20,2
235,white,6,pawn,46,1
235,white,6,pawn,16,1
235,white,6,pawn,34,1
235,white,6,bishop,51,1
235,white,6,bishop,45,1
235,white,6,bishop,21,1
235,white,6,bishop,53,1
235,white,6,knight,42,1
235,white,6,knight,59,1
235,white,6,knight,24,1
235,white,6,knight,45,1
235,white,6,knight,51,2
235,white,27,rook,54,1
235,white,4,knight,30,1
235,white,4,knight,43,1
235,white,4,knight,45,1
235,white,4,bishop,53,2
235,white,4,bishop,33,3
235,white,4,bishop,34,1
235,white,4,queen,52,2
235,white,4,queen,20,1
235,white,4,queen,60,1
235,white,4,queen,33,1
235,white,4,queen,34,1
235,white,22,rook,59,1
235,white,22,rook,42,2
235,white,36,queen,58,1
235,white,5,queen,17,1
235,white,5,queen,35,1
235,white,5,queen,53,1
235,white,5,rook,55,1
235,white,5,knight,45,1
235,white,20,rook,49,1
235,white,30,queen,3,1
235,white,30,queen,1,1
235,white,30,rook,58,1
235,white,19,rook,60,1
235,white,12,bishop,45,1
235,white,12,queen,63,1
235,white,12,queen,62,1
235,white,2,bishop,37,1
235,white,46,pawn,55,1
235,white,13,knight,44,2
235,white,13,knight,54,1
235,white,13,pawn,28,1
235,black,62,rook,3,1
235,black,62,rook,21,2
235,black,62,rook,13,1
235,black,62,rook,12,1
235,black,62,rook,38,1
235,black,62,rook,60,2
235,black,62,rook,4,1
235,black,62,queen,27,1
235,black,62,queen,38,1
235,black,62,queen,2,2
235,black,62,queen,3,2
235,black,62,queen,5,3
235,black,62,queen,9,2
235,black,62,queen,34,3
235,black,62,queen,36,4
235,black,62,queen,20,2
235,black,62,queen,12,3
235,black,62,queen,35,2
235,black,62,queen,8,2
235,black,62,queen,60,1
235,black,62,queen,33,1
235,black,62,queen,26,1
235,black,62,queen,23,1
235,black,62,queen,14,1
235,black,62,queen,4,1
235,black,62,knight,21,1
235,black,62,knight,31,1
235,black,62,knight,20,2
235,black,62,knight,37,2
235,black,62,knight,29,1
235,black,62,bishop,19,1
235,black,62,bishop,15,2
235,black,62,bishop,13,2
235,black,62,bishop,26,1
235,black,62,bishop,21,2
235,black,62,bishop,28,1
235,black,62,bishop,35,1
235,black,62,pawn,29,1
235,black,62,pawn,37,1
235,black,62,pawn,38,1
235,black,62,pawn,47,1
235,black,61,rook,29,1
235,black,61,rook,37,1
235,black,61,rook,45,1
235,black,61,rook,11,1
235,black,53,rook,13,1
235,black,53,knight,10,2
235,black,60,queen,52,3
235,black,60,queen,0,2
235,black,60,queen,3,1
235,black,60,queen,28,1
235,black,60,queen,7,1
235,black,60,queen,5,1
235,black,60,queen,13,1
235,black,60,queen,20,1
235,black,60,queen,2,1
235,black,60,queen,10,1
235,black,60,queen,12,1
235,black,60,queen,25,1
235,black,60,bishop,11,2
235,black,60,bishop,25,3
235,black,60,bishop,26,1
235,black,60,knight,11,1
235,black,60,knight,13,1
235,black,60,knight,14,1
235,black,60,knight,29,1
235,black,60,rook,6,1
235,black,60,rook,3,1
235,black,60,rook,0,1
235,black,58,rook,34,1
235,black,54,queen,11,1
235,black,54,rook,0,1
235,black,55,queen,1,1
235,black,55,queen,9,1
235,black,55,queen,21,1
235,black,55,queen,20,1
235,black,55,rook,2,1
235,black,55,rook,14,1
235,black,51,knight,44,1
159,white,4,bishop,33,2
159,white,4,bishop,51,2
159,white,4,bishop,26,1
159,white,4,bishop,37,1
159,white,4,bishop,14,1
159,white,4,pawn,36,2
159,white,4,pawn,45,1
159,white,4,queen,27,1
159,white,4,queen,59,1
159,white,4,queen,45,1
159,white,4,queen,61,1
159,white,4,queen,36,1
159,white,4,queen,39,1
159,white,4,queen,47,2
159,white,4,queen,31,1
159,white,4,queen,55,1
159,white,4,queen,33,1
159,white,4,queen,51,1
159,white,4,queen,44,1
159,white,4,knight,28,1
159,white,4,rook,39,1
159,white,11,knight,50,1
159,white,11,queen,35,1
159,white,19,bishop,33,1
159,white,19,pawn,28,1
159,white,2,rook,44,1
159,white,2,rook,59,1
159,white,2,queen,54,1
159,white,2,queen,38,2
159,white,2,queen,47,1
159,white,2,knight,37,1
159,white,6,knight,35,1
159,white,6,knight,45,2
159,white,6,knight,30,1
159,white,6,knight,52,2
159,white,6,knight,38,1
159,white,6,knight,36,2
159,white,6,rook,45,1
159,white,6,rook,41,1
159,white,6,rook,48,1
159,white,6,rook,56,1
159,white,6,rook,55,1
159,white,6,rook,28,1
159,white,6,rook,3,1
159,white,6,rook,25,1
159,white,6,rook,49,1
159,white,6,rook,57,1
159,white,6,rook,5,1
159,white,6,rook,59,1
159,white,6,pawn,51,1
159,white,6,pawn,27,1
159,white,6,queen,59,1
159,white,6,queen,34,1
159,white,6,queen,38,1
159,white,6,queen,30,1
159,white,6,queen,37,1
159,white,6,queen,35,1
159,white,6,queen,55,1
159,white,6,queen,63,1
159,white,6,queen,61,1
159,white,6,queen,12,1
159,white,6,queen,43,1
159,white,6,queen,36,1
159,white,6,queen,21,1
159,white,6,queen,39,1
159,white,6,queen,44,1
159,white,6,queen,53,1
159,white,6,bishop,55,1
159,white,6,bishop,47,1
159,white,6,bishop,37,1
159,white,6,bishop,29,1
159,white,6,bishop,36,2
159,white,6,bishop,51,1
159,white,6,bishop,53,1
159,white,6,bishop,42,1
159,white,12,pawn,21,1
159,white,20,bishop,22,1
159,white,13,rook,56,1
159,white,13,knight,42,1
159,white,13,knight,35,1
159,white,13,knight,51,1
159,white,13,knight,61,1
159,white,15,queen,58,1
159,white,15,rook,56,1
159,white,15,rook,61,1
159,white,15,pawn,31,1
159,white,7,knight,53,1
159,white,7,queen,53,1
159,white,22,pawn,43,1
159,white,14,queen,49,1
159,white,14,queen,39,1
159,white,14,queen,47,1
159,white,14,queen,46,1
159,white,14,queen,44,1
159,white,39,queen,44,1
159,white,39,queen,52,1
159,white,1,queen,44,1
159,white,30,pawn,39,1
159,black,60,queen,44,1
159,black,60,queen,12,2
159,black,60,queen,25,1
159,black,60,queen,36,1
159,black,60,queen,3,1
159,black,60,queen,32,1
159,black,60,knight,10,3
159,black,60,knight,21,1
159,black,60,bishop,18,1
159,black,60,bishop,25,1
159,black,60,bishop,34,1
159,black,62,queen,11,2
159,black,62,queen,1,3
159,black,62,queen,46,1
159,black,62,queen,21,2
159,black,62,queen,29,1
159,black,62,queen,13,2
159,black,62,queen,14,2
159,black,62,queen,3,1
159,black,62,queen,2,2
159,black,62,queen,15,1
159,black,62,queen,25,1
159,black,62,queen,31,1
159,black,62,queen,18,1
159,black,62,knight,23,1
159,black,62,knight,21,2
159,black,62,knight,22,1
159,black,62,knight,5,1
159,black,62,rook,60,2
159,black,62,rook,0,1
159,black,62,rook,1,1
159,black,62,rook,21,1
159,black,62,rook,18,1
159,black,62,bishop,20,1
159,black,62,bishop,22,1
159,black,62,bishop,10,1
159,black,62,bishop,27,4
159,black,62,bishop,36,1
159,black,62,bishop,18,1
159,black,62,pawn,10,1
159,black,59,bishop,25,1
159,black,52,rook,58,1
159,black,52,rook,11,1
159,black,44,queen,0,1
159,black,44,rook,9,1
159,black,44,knight,11,1
159,black,35,knight,34,1
159,black,35,knight,19,1
159,black,35,knight,4,1
159,black,45,bishop,25,1
159,black,34,bishop,43,1
159,black,34,queen,8,1
159,black,34,queen,13,1
159,black,63,queen,2,1
159,black,54,knight,13,1
159,black,38,bishop,34,1
760,white,4,queen,59,1
760,white,2,king,2,1
760,white,2,rook,51,1
760,white,2,knight,43,1
582,white,6,bishop,51,1
582,white,6,knight,50,1
582,white,6,knight,29,1
582,white,6,knight,35,1
582,white,6,queen,24,1
582,white,6,queen,60,1
582,white,6,queen,59,1
582,white,6,queen,36,1
582,white,6,pawn,42,1
582,white,20,pawn,37,1
582,black,62,bishop,18,1
582,black,60,knight,21,1
582,black,44,pawn,29,1
297,white,6,knight,47,1
297,white,6,knight,37,1
297,white,6,knight,46,1
297,white,6,knight,34,4
297,white,6,knight,49,1
297,white,6,knight,28,2
297,white,6,rook,47,1
297,white,6,pawn,45,2
297,white,6,bishop,44,1
297,white,6,bishop,38,1
297,white,6,bishop,53,2
297,white,6,bishop,16,1
297,white,6,bishop,34,1
297,white,6,queen,17,1
297,white,6,queen,39,1
297,white,6,queen,46,1
297,white,6,queen,38,1
297,white,6,queen,51,1
297,white,4,bishop,53,2
297,white,4,knight,38,1
297,white,4,knight,45,1
297,white,4,knight,50,1
297,white,4,queen,38,1
297,white,4,queen,35,1
297,white,4,queen,39,1
297,white,15,rook,6,1
297,white,15,rook,56,1
297,white,15,bishop,47,1
297,white,36,pawn,45,1
297,white,2,bishop,30,1
297,white,5,knight,38,1
297,white,5,knight,29,1
297,black,53,rook,14,1
297,black,44,rook,1,1
297,black,62,bishop,15,1
297,black,62,bishop,29,1
297,black,62,bishop,21,2
297,black,62,bishop,13,1
297,black,62,rook,4,1
297,black,62,rook,60,1
297,black,62,rook,18,1
297,black,62,rook,11,2
297,black,62,rook,12,1
297,black,62,rook,59,1
297,black,62,queen,0,1
297,black,62,queen,28,1
297,black,62,queen,37,1
297,black,62,queen,36,1
297,black,62,queen,2,1
297,black,62,queen,5,1
297,black,62,queen,27,1
297,black,60,knight,21,2
297,black,60,bishop,25,5
297,black,60,bishop,11,1
297,black,60,queen,47,1
297,black,60,queen,36,1
297,black,60,queen,12,1
297,black,60,queen,3,1
297,black,58,queen,20,1
297,black,58,king,58,1
297,black,59,rook,60,1
297,black,54,knight,37,2
297,black,54,knight,20,1
297,black,54,rook,46,1
297,black,54,rook,43,1
297,black,46,rook,35,1
297,black,46,rook,37,1
297,black,46,queen,27,1
297,black,46,bishop,26,1
297,black,61,queen,0,1
297,black,61,queen,5,1
297,black,37,bishop,40,1
262,white,6,rook,30,1
262,white,6,rook,44,1
262,white,6,rook,43,1
262,white,6,rook,22,1
262,white,6,rook,54,1
262,white,6,rook,46,1
262,white,6,rook,45,1
262,white,6,rook,42,1
262,white,6,rook,52,1
262,white,6,rook,51,1
262,white,6,queen,40,1
262,white,6,queen,48,1
262,white,6,queen,61,1
262,white,6,queen,53,1
262,white,6,queen,60,1
262,white,6,queen,59,2
262,white,6,queen,23,1
262,white,6,queen,47,1
262,white,6,queen,46,1
262,white,6,queen,39,2
262,white,6,queen,63,2
262,white,6,queen,45,1
262,white,6,queen,52,1
262,white,6,queen,43,1
262,white,6,queen,55,1
262,white,6,queen,49,1
262,white,6,knight,52,1
262,white,6,knight,45,1
262,white,6,bishop,55,1
262,white,6,bishop,33,1
262,white,6,bishop,42,1
262,white,6,bishop,30,1
262,white,6,bishop,45,1
262,white,6,bishop,37,1
262,white,6,bishop,59,1
262,white,4,knight,25,1
262,white,4,bishop,51,2
262,white,4,bishop,33,2
262,white,4,queen,40,1
262,white,4,queen,41,1
262,white,4,queen,49,1
262,white,4,queen,39,1
262,white,4,queen,24,1
262,white,4,queen,33,1
262,white,4,queen,44,1
262,white,4,queen,52,1
262,white,2,rook,59,2
262,white,2,rook,54,1
262,white,2,rook,55,1
262,white,2,bishop,33,1
262,white,2,pawn,43,1
262,white,2,queen,53,1
262,white,2,queen,61,1
262,white,48,rook,57,1
262,white,10,bishop,54,1
262,white,10,knight,47,1
262,white,10,queen,34,1
262,white,11,queen,59,1
262,white,11,pawn,35,1
262,white,3,queen,59,1
262,white,3,queen,57,1
262,white,3,queen,52,1
262,white,3,rook,48,1
262,white,3,rook,32,1
262,black,63,rook,37,1
262,black,60,queen,44,1
262,black,60,queen,37,1
262,black,60,queen,3,1
262,black,60,bishop,25,3
262,black,60,bishop,43,2
262,black,60,pawn,47,2
262,black,60,knight,21,2
262,black,60,knight,12,1
262,black,60,knight,22,1
262,black,60,rook,59,1
262,black,58,knight,21,1
262,black,58,queen,2,1
262,black,58,queen,3,1
262,black,58,queen,4,1
262,black,58,queen,5,1
262,black,58,queen,13,1
262,black,58,queen,15,1
262,black,58,queen,31,1
262,black,58,bishop,20,1
262,black,58,pawn,20,1
262,black,58,rook,60,1
262,black,58,rook,61,1
262,black,58,rook,20,2
262,black,58,rook,28,1
262,black,49,rook,3,1
262,black,49,rook,59,1
262,black,49,rook,11,1
262,black,49,rook,10,1
262,black,49,bishop,17,1
262,black,42,rook,2,1
262,black,26,pawn,29,1
262,black,62,knight,30,2
262,black,62,knight,21,2
262,black,62,knight,12,1
262,black,62,queen,16,1
262,black,62,queen,27,1
262,black,62,queen,38,1
262,black,62,queen,39,1
262,black,62,queen,36,1
262,black,62,queen,33,1
262,black,62,queen,60,1
262,black,62,queen,47,1
262,black,62,queen,46,1
262,black,62,rook,27,1
262,black,62,rook,3,1
262,black,62,rook,13,1
262,black,62,rook,19,1
262,black,62,rook,43,1
262,black,62,rook,17,1
262,black,62,rook,48,1
262,black,62,rook,10,1
262,black,62,rook,58,1
262,black,62,rook,60,1
262,black,62,bishop,33,1
262,black,62,bishop,15,1
262,black,62,pawn,38,1
262,black,62,pawn,45,1
262,black,62,pawn,26,1
262,black,52,rook,7,1
262,black,51,bishop,37,1
262,black,51,rook,0,1
241,white,6,queen,57,1
241,white,6,queen,17,2
241,white,6,queen,42,2
241,white,6,queen,49,1
241,white,6,queen,27,1
241,white,6,queen,31,1
241,white,6,queen,45,1
241,white,6,queen,43,1
241,white,6,queen,46,1
241,white,6,rook,61,3
241,white,6,rook,60,1
241,white,6,rook,54,2
241,white,6,rook,55,1
241,white,6,rook,5,1
241,white,6,rook,36,1
241,white,6,knight,52,1
241,white,6,knight,43,1
241,white,6,knight,38,1
241,white,6,knight,44,1
241,white,6,knight,45,1
241,white,6,knight,36,1
241,white,6,bishop,44,1
241,white,6,bishop,25,1
241,white,6,bishop,55,1
241,white,6,bishop,53,1
241,white,6,pawn,53,1
241,white,15,queen,47,1
241,white,15,queen,51,1
241,white,15,queen,44,1
241,white,15,queen,36,1
241,white,15,queen,50,2
241,white,15,queen,49,1
241,white,15,queen,41,1
241,white,15,queen,43,1
