rating_diff,player,piece_moved,piece_taken,count
452,white,pawn,pawn,8
452,white,pawn,rook,0
452,white,pawn,bishop,1
452,white,pawn,knight,4
452,white,pawn,queen,0
452,white,rook,pawn,0
452,white,rook,rook,4
452,white,rook,bishop,0
452,white,rook,knight,0
452,white,rook,queen,0
452,white,bishop,pawn,1
452,white,bishop,rook,0
452,white,bishop,bishop,3
452,white,bishop,knight,0
452,white,bishop,queen,0
452,white,knight,pawn,3
452,white,knight,rook,0
452,white,knight,bishop,0
452,white,knight,knight,1
452,white,knight,queen,0
452,white,queen,pawn,2
452,white,queen,rook,0
452,white,queen,bishop,1
452,white,queen,knight,0
452,white,queen,queen,1
452,white,king,pawn,0
452,white,king,rook,0
452,white,king,bishop,1
452,white,king,knight,0
452,white,king,queen,1
452,black,pawn,pawn,8
452,black,pawn,rook,0
452,black,pawn,bishop,1
452,black,pawn,knight,0
452,black,pawn,queen,0
452,black,rook,pawn,0
452,black,rook,rook,2
452,black,rook,bishop,1
452,black,rook,knight,0
452,black,rook,queen,1
452,black,bishop,pawn,2
452,black,bishop,rook,0
452,black,bishop,bishop,1
452,black,bishop,knight,3
452,black,bishop,queen,0
452,black,knight,pawn,1
452,black,knight,rook,0
452,black,knight,bishop,3
452,black,knight,knight,0
452,black,knight,queen,1
452,black,queen,pawn,0
452,black,queen,rook,1
452,black,queen,bishop,0
452,black,queen,knight,1
452,black,queen,queen,1
452,black,king,pawn,2
452,black,king,rook,1
452,black,king,bishop,0
452,black,king,knight,0
452,black,king,queen,0
488,white,pawn,pawn,6
488,white,pawn,rook,1
488,white,pawn,bishop,2
488,white,pawn,knight,0
488,white,pawn,queen,1
488,white,rook,pawn,7
488,white,rook,rook,2
488,white,rook,bishop,0
488,white,rook,knight,1
488,white,rook,queen,0
488,white,bishop,pawn,1
488,white,bishop,rook,1
488,white,bishop,bishop,3
488,white,bishop,knight,4
488,white,bishop,queen,0
488,white,knight,pawn,6
488,white,knight,rook,0
488,white,knight,bishop,1
488,white,knight,knight,1
488,white,knight,queen,1
488,white,queen,pawn,0
488,white,queen,rook,1
488,white,queen,bishop,0
488,white,queen,knight,2
488,white,queen,queen,1
488,white,king,pawn,0
488,white,king,rook,1
488,white,king,bishop,0
488,white,king,knight,2
488,white,king,queen,0
488,black,pawn,pawn,8
488,black,pawn,rook,0
488,black,pawn,bishop,4
488,black,pawn,knight,5
488,black,pawn,queen,0
488,black,rook,pawn,4
488,black,rook,rook,3
488,black,rook,bishop,3
488,black,rook,knight,1
488,black,rook,queen,0
488,black,bishop,pawn,2
488,black,bishop,rook,0
488,black,bishop,bishop,2
488,black,bishop,knight,1
488,black,bishop,queen,0
488,black,knight,pawn,5
488,black,knight,rook,1
488,black,knight,bishop,1
488,black,knight,knight,1
488,black,knight,queen,1
488,black,queen,pawn,2
488,black,queen,rook,0
488,black,queen,bishop,0
488,black,queen,knight,0
488,black,queen,queen,2
488,black,king,pawn,0
488,black,king,rook,0
488,black,king,bishop,0
488,black,king,knight,0
488,black,king,queen,0
494,white,pawn,pawn,6
494,white,pawn,rook,0
494,white,pawn,bishop,2
494,white,pawn,knight,1
494,white,pawn,queen,0
494,white,rook,pawn,5
494,white,rook,rook,1
494,white,rook,bishop,2
494,white,rook,knight,0
494,white,rook,queen,0
494,white,bishop,pawn,3
494,white,bishop,rook,1
494,white,bishop,bishop,0
494,white,bishop,knight,4
494,white,bishop,queen,0
494,white,knight,pawn,3
494,white,knight,rook,1
494,white,knight,bishop,3
494,white,knight,knight,2
494,white,knight,queen,2
494,white,queen,pawn,6
494,white,queen,rook,2
494,white,queen,bishop,1
494,white,queen,knight,1
494,white,queen,queen,2
494,white,king,pawn,2
494,white,king,rook,1
494,white,king,bishop,0
494,white,king,knight,0
494,white,king,queen,0
494,black,pawn,pawn,8
494,black,pawn,rook,0
494,black,pawn,bishop,1
494,black,pawn,knight,0
494,black,pawn,queen,1
494,black,rook,pawn,2
494,black,rook,rook,0
494,black,rook,bishop,2
494,black,rook,knight,0
494,black,rook,queen,0
494,black,bishop,pawn,2
494,black,bishop,rook,0
494,black,bishop,bishop,0
494,black,bishop,knight,2
494,black,bishop,queen,0
494,black,knight,pawn,1
494,black,knight,rook,0
494,black,knight,bishop,1
494,black,knight,knight,3
494,black,knight,queen,0
494,black,queen,pawn,3
494,black,queen,rook,1
494,black,queen,bishop,0
494,black,queen,knight,0
494,black,queen,queen,1
494,black,king,pawn,0
494,black,king,rook,0
494,black,king,bishop,0
494,black,king,knight,3
494,black,king,queen,0
553,white,pawn,pawn,6
553,white,pawn,rook,0
553,white,pawn,bishop,0
553,white,pawn,knight,1
553,white,pawn,queen,0
553,white,rook,pawn,2
553,white,rook,rook,0
553,white,rook,bishop,0
553,white,rook,knight,0
553,white,rook,queen,0
553,white,bishop,pawn,1
553,white,bishop,rook,0
553,white,bishop,bishop,1
553,white,bishop,knight,1
553,white,bishop,queen,0
553,white,knight,pawn,2
553,white,knight,rook,1
553,white,knight,bishop,2
553,white,knight,knight,0
553,white,knight,queen,0
553,white,queen,pawn,2
553,white,queen,rook,1
553,white,queen,bishop,0
553,white,queen,knight,1
553,white,queen,queen,1
553,white,king,pawn,0
553,white,king,rook,0
553,white,king,bishop,0
553,white,king,knight,0
553,white,king,queen,0
553,black,pawn,pawn,4
553,black,pawn,rook,0
553,black,pawn,bishop,1
553,black,pawn,knight,0
553,black,pawn,queen,0
553,black,rook,pawn,1
553,black,rook,rook,0
553,black,rook,bishop,0
553,black,rook,knight,0
553,black,rook,queen,0
553,black,bishop,pawn,0
553,black,bishop,rook,1
553,black,bishop,bishop,1
553,black,bishop,knight,0
553,black,bishop,queen,0
553,black,knight,pawn,2
553,black,knight,rook,1
553,black,knight,bishop,1
553,black,knight,knight,0
553,black,knight,queen,0
553,black,queen,pawn,1
553,black,queen,rook,2
553,black,queen,bishop,1
553,black,queen,knight,3
553,black,queen,queen,0
553,black,king,pawn,2
553,black,king,rook,1
553,black,king,bishop,0
553,black,king,knight,0
553,black,king,queen,1
866,white,pawn,pawn,0
866,white,pawn,rook,0
866,white,pawn,bishop,0
866,white,pawn,knight,0
866,white,pawn,queen,0
866,white,rook,pawn,0
866,white,rook,rook,0
866,white,rook,bishop,0
866,white,rook,knight,0
866,white,rook,queen,0
866,white,bishop,pawn,0
866,white,bishop,rook,0
866,white,bishop,bishop,0
866,white,bishop,knight,0
866,white,bishop,queen,0
866,white,knight,pawn,0
866,white,knight,rook,0
866,white,knight,bishop,0
866,white,knight,knight,0
866,white,knight,queen,0
866,white,queen,pawn,0
866,white,queen,rook,0
866,white,queen,bishop,0
866,white,queen,knight,0
866,white,queen,queen,0
866,white,king,pawn,0
866,white,king,rook,0
866,white,king,bishop,0
866,white,king,knight,0
866,white,king,queen,0
866,black,pawn,pawn,0
866,black,pawn,rook,0
866,black,pawn,bishop,0
866,black,pawn,knight,0
866,black,pawn,queen,0
866,black,rook,pawn,0
866,black,rook,rook,0
866,black,rook,bishop,0
866,black,rook,knight,0
866,black,rook,queen,0
866,black,bishop,pawn,0
866,black,bishop,rook,0
866,black,bishop,bishop,0
866,black,bishop,knight,0
866,black,bishop,queen,0
866,black,knight,pawn,1
866,black,knight,rook,0
866,black,knight,bishop,0
866,black,knight,knight,0
866,black,knight,queen,0
866,black,queen,pawn,0
866,black,queen,rook,0
866,black,queen,bishop,0
866,black,queen,knight,0
866,black,queen,queen,0
866,black,king,pawn,0
866,black,king,rook,0
866,black,king,bishop,0
866,black,king,knight,0
866,black,king,queen,0
717,white,pawn,pawn,3
717,white,pawn,rook,1
717,white,pawn,bishop,0
717,white,pawn,knight,1
717,white,pawn,queen,0
717,white,rook,pawn,2
717,white,rook,rook,0
717,white,rook,bishop,0
717,white,rook,knight,1
717,white,rook,queen,1
717,white,bishop,pawn,2
717,white,bishop,rook,1
717,white,bishop,bishop,0
717,white,bishop,knight,2
717,white,bishop,queen,2
717,white,knight,pawn,3
717,white,knight,rook,0
717,white,knight,bishop,4
717,white,knight,knight,1
717,white,knight,queen,0
717,white,queen,pawn,2
717,white,queen,rook,1
717,white,queen,bishop,0
717,white,queen,knight,0
717,white,queen,queen,0
717,white,king,pawn,0
717,white,king,rook,0
717,white,king,bishop,0
717,white,king,knight,0
717,white,king,queen,0
717,black,pawn,pawn,3
717,black,pawn,rook,0
717,black,pawn,bishop,1
717,black,pawn,knight,0
717,black,pawn,queen,0
717,black,rook,pawn,0
717,black,rook,rook,0
717,black,rook,bishop,0
717,black,rook,knight,1
717,black,rook,queen,0
717,black,bishop,pawn,0
717,black,bishop,rook,0
717,black,bishop,bishop,1
717,black,bishop,knight,1
717,black,bishop,queen,0
717,black,knight,pawn,0
717,black,knight,rook,0
717,black,knight,bishop,1
717,black,knight,knight,2
717,black,knight,queen,0
717,black,queen,pawn,2
717,black,queen,rook,0
717,black,queen,bishop,0
717,black,queen,knight,0
717,black,queen,queen,0
717,black,king,pawn,0
717,black,king,rook,0
717,black,king,bishop,0
717,black,king,knight,0
717,black,king,queen,1
685,white,pawn,pawn,1
685,white,pawn,rook,0
685,white,pawn,bishop,0
685,white,pawn,knight,0
685,white,pawn,queen,0
685,white,rook,pawn,1
685,white,rook,rook,0
685,white,rook,bishop,1
685,white,rook,knight,1
685,white,rook,queen,0
685,white,bishop,pawn,0
685,white,bishop,rook,0
685,white,bishop,bishop,0
685,white,bishop,knight,0
685,white,bishop,queen,1
685,white,knight,pawn,1
685,white,knight,rook,0
685,white,knight,bishop,1
685,white,knight,knight,0
685,white,knight,queen,0
685,white,queen,pawn,0
685,white,queen,rook,0
685,white,queen,bishop,0
685,white,queen,knight,0
685,white,queen,queen,0
685,white,king,pawn,0
685,white,king,rook,0
685,white,king,bishop,0
685,white,king,knight,0
685,white,king,queen,0
685,black,pawn,pawn,1
685,black,pawn,rook,0
685,black,pawn,bishop,0
685,black,pawn,knight,0
685,black,pawn,queen,0
685,black,rook,pawn,0
685,black,rook,rook,0
685,black,rook,bishop,0
685,black,rook,knight,0
685,black,rook,queen,0
685,black,bishop,pawn,0
685,black,bishop,rook,0
685,black,bishop,bishop,1
685,black,bishop,knight,0
685,black,bishop,queen,1
685,black,knight,pawn,1
685,black,knight,rook,0
685,black,knight,bishop,1
685,black,knight,knight,0
685,black,knight,queen,0
685,black,queen,pawn,3
685,black,queen,rook,1
685,black,queen,bishop,0
685,black,queen,knight,1
685,black,queen,queen,0
685,black,king,pawn,0
685,black,king,rook,0
685,black,king,bishop,0
685,black,king,knight,0
685,black,king,queen,0
607,white,pawn,pawn,5
607,white,pawn,rook,0
607,white,pawn,bishop,2
607,white,pawn,knight,3
607,white,pawn,queen,0
607,white,rook,pawn,3
607,white,rook,rook,2
607,white,rook,bishop,0
607,white,rook,knight,0
607,white,rook,queen,0
607,white,bishop,pawn,1
607,white,bishop,rook,0
607,white,bishop,bishop,1
607,white,bishop,knight,0
607,white,bishop,queen,0
607,white,knight,pawn,2
607,white,knight,rook,0
607,white,knight,bishop,2
607,white,knight,knight,1
607,white,knight,queen,1
607,white,queen,pawn,6
607,white,queen,rook,0
607,white,queen,bishop,0
607,white,queen,knight,2
607,white,queen,queen,3
607,white,king,pawn,0
607,white,king,rook,0
607,white,king,bishop,0
607,white,king,knight,0
607,white,king,queen,0
607,black,pawn,pawn,9
607,black,pawn,rook,0
607,black,pawn,bishop,1
607,black,pawn,knight,1
607,black,pawn,queen,0
607,black,rook,pawn,1
607,black,rook,rook,0
607,black,rook,bishop,0
607,black,rook,knight,0
607,black,rook,queen,0
607,black,bishop,pawn,2
607,black,bishop,rook,0
607,black,bishop,bishop,3
607,black,bishop,knight,0
607,black,bishop,queen,0
607,black,knight,pawn,2
607,black,knight,rook,1
607,black,knight,bishop,3
607,black,knight,knight,4
607,black,knight,queen,0
607,black,queen,pawn,1
607,black,queen,rook,2
607,black,queen,bishop,1
607,black,queen,knight,0
607,black,queen,queen,1
607,black,king,pawn,0
607,black,king,rook,2
607,black,king,bishop,0
607,black,king,knight,0
607,black,king,queen,1
570,white,pawn,pawn,8
570,white,pawn,rook,0
570,white,pawn,bishop,1
570,white,pawn,knight,2
570,white,pawn,queen,0
570,white,rook,pawn,6
570,white,rook,rook,2
570,white,rook,bishop,1
570,white,rook,knight,2
570,white,rook,queen,0
570,white,bishop,pawn,1
570,white,bishop,rook,1
570,white,bishop,bishop,2
570,white,bishop,knight,3
570,white,bishop,queen,0
570,white,knight,pawn,5
570,white,knight,rook,0
570,white,knight,bishop,1
570,white,knight,knight,1
570,white,knight,queen,0
570,white,queen,pawn,1
570,white,queen,rook,1
570,white,queen,bishop,1
570,white,queen,knight,2
570,white,queen,queen,3
570,white,king,pawn,0
570,white,king,rook,0
570,white,king,bishop,0
570,white,king,knight,0
570,white,king,queen,0
570,black,pawn,pawn,8
570,black,pawn,rook,1
570,black,pawn,bishop,3
570,black,pawn,knight,0
570,black,pawn,queen,1
570,black,rook,pawn,1
570,black,rook,rook,1
570,black,rook,bishop,1
570,black,rook,knight,1
570,black,rook,queen,2
570,black,bishop,pawn,2
570,black,bishop,rook,0
570,black,bishop,bishop,0
570,black,bishop,knight,2
570,black,bishop,queen,0
570,black,knight,pawn,5
570,black,knight,rook,1
570,black,knight,bishop,2
570,black,knight,knight,2
570,black,knight,queen,0
570,black,queen,pawn,1
570,black,queen,rook,0
570,black,queen,bishop,0
570,black,queen,knight,2
570,black,queen,queen,0
570,black,king,pawn,0
570,black,king,rook,0
570,black,king,bishop,1
570,black,king,knight,0
570,black,king,queen,0
596,white,pawn,pawn,1
596,white,pawn,rook,0
596,white,pawn,bishop,0
596,white,pawn,knight,0
596,white,pawn,queen,0
596,white,rook,pawn,0
596,white,rook,rook,0
596,white,rook,bishop,0
596,white,rook,knight,0
596,white,rook,queen,0
596,white,bishop,pawn,0
596,white,bishop,rook,0
596,white,bishop,bishop,0
596,white,bishop,knight,1
596,white,bishop,queen,0
596,white,knight,pawn,1
596,white,knight,rook,0
596,white,knight,bishop,0
596,white,knight,knight,0
596,white,knight,queen,0
596,white,queen,pawn,0
596,white,queen,rook,0
596,white,queen,bishop,0
596,white,queen,knight,0
596,white,queen,queen,0
596,white,king,pawn,0
596,white,king,rook,0
596,white,king,bishop,0
596,white,king,knight,0
596,white,king,queen,0
596,black,pawn,pawn,0
596,black,pawn,rook,0
596,black,pawn,bishop,0
596,black,pawn,knight,0
596,black,pawn,queen,0
596,black,rook,pawn,0
596,black,rook,rook,0
596,black,rook,bishop,0
596,black,rook,knight,0
596,black,rook,queen,0
596,black,bishop,pawn,0
596,black,bishop,rook,0
596,black,bishop,bishop,0
596,black,bishop,knight,0
596,black,bishop,queen,0
596,black,knight,pawn,1
596,black,knight,rook,0
596,black,knight,bishop,0
596,black,knight,knight,0
596,black,knight,queen,0
596,black,queen,pawn,0
596,black,queen,rook,0
596,black,queen,bishop,0
596,black,queen,knight,0
596,black,queen,queen,0
596,black,king,pawn,0
596,black,king,rook,0
596,black,king,bishop,0
596,black,king,knight,1
596,black,king,queen,0
855,white,pawn,pawn,0
855,white,pawn,rook,0
855,white,pawn,bishop,0
855,white,pawn,knight,0
855,white,pawn,queen,0
855,white,rook,pawn,1
855,white,rook,rook,0
855,white,rook,bishop,0
855,white,rook,knight,1
855,white,rook,queen,1
855,white,bishop,pawn,1
855,white,bishop,rook,0
855,white,bishop,bishop,1
855,white,bishop,knight,0
855,white,bishop,queen,0
855,white,knight,pawn,0
855,white,knight,rook,1
855,white,knight,bishop,0
855,white,knight,knight,0
855,white,knight,queen,0
855,white,queen,pawn,2
855,white,queen,rook,0
855,white,queen,bishop,1
855,white,queen,knight,1
855,white,queen,queen,0
855,white,king,pawn,0
855,white,king,rook,0
855,white,king,bishop,0
855,white,king,knight,0
855,white,king,queen,0
855,black,pawn,pawn,1
855,black,pawn,rook,1
855,black,pawn,bishop,0
855,black,pawn,knight,0
855,black,pawn,queen,0
855,black,rook,pawn,1
855,black,rook,rook,0
855,black,rook,bishop,0
855,black,rook,knight,0
855,black,rook,queen,0
855,black,bishop,pawn,1
855,black,bishop,rook,0
855,black,bishop,bishop,0
855,black,bishop,knight,1
855,black,bishop,queen,0
855,black,knight,pawn,0
855,black,knight,rook,0
855,black,knight,bishop,1
855,black,knight,knight,0
855,black,knight,queen,0
855,black,queen,pawn,0
855,black,queen,rook,0
855,black,queen,bishop,0
855,black,queen,knight,0
855,black,queen,queen,0
855,black,king,pawn,0
855,black,king,rook,0
855,black,king,bishop,0
855,black,king,knight,0
855,black,king,queen,0
752,white,pawn,pawn,5
752,white,pawn,rook,0
752,white,pawn,bishop,0
752,white,pawn,knight,2
752,white,pawn,queen,0
752,white,rook,pawn,2
752,white,rook,rook,1
752,white,rook,bishop,0
752,white,rook,knight,0
752,white,rook,queen,0
752,white,bishop,pawn,2
752,white,bishop,rook,0
752,white,bishop,bishop,3
752,white,bishop,knight,0
752,white,bishop,queen,0
752,white,knight,pawn,1
752,white,knight,rook,0
752,white,knight,bishop,2
752,white,knight,knight,0
752,white,knight,queen,0
752,white,queen,pawn,2
752,white,queen,rook,0
752,white,queen,bishop,0
752,white,queen,knight,1
752,white,queen,queen,0
752,white,king,pawn,0
752,white,king,rook,0
752,white,king,bishop,0
752,white,king,knight,0
752,white,king,queen,0
752,black,pawn,pawn,4
752,black,pawn,rook,0
752,black,pawn,bishop,1
752,black,pawn,knight,0
752,black,pawn,queen,1
752,black,rook,pawn,1
752,black,rook,rook,1
752,black,rook,bishop,0
752,black,rook,knight,0
752,black,rook,queen,0
752,black,bishop,pawn,3
752,black,bishop,rook,0
752,black,bishop,bishop,0
752,black,bishop,knight,0
752,black,bishop,queen,0
752,black,knight,pawn,3
752,black,knight,rook,0
752,black,knight,bishop,1
752,black,knight,knight,1
752,black,knight,queen,0
752,black,queen,pawn,2
752,black,queen,rook,0
752,black,queen,bishop,1
752,black,queen,knight,0
752,black,queen,queen,0
752,black,king,pawn,1
752,black,king,rook,0
752,black,king,bishop,0
752,black,king,knight,1
752,black,king,queen,0
545,white,pawn,pawn,5
545,white,pawn,rook,0
545,white,pawn,bishop,3
545,white,pawn,knight,2
545,white,pawn,queen,2
545,white,rook,pawn,2
545,white,rook,rook,3
545,white,rook,bishop,0
545,white,rook,knight,1
545,white,rook,queen,1
545,white,bishop,pawn,3
545,white,bishop,rook,0
545,white,bishop,bishop,5
545,white,bishop,knight,2
545,white,bishop,queen,0
545,white,knight,pawn,5
545,white,knight,rook,0
545,white,knight,bishop,1
545,white,knight,knight,3
545,white,knight,queen,1
545,white,queen,pawn,5
545,white,queen,rook,2
545,white,queen,bishop,1
545,white,queen,knight,4
545,white,queen,queen,0
545,white,king,pawn,1
545,white,king,rook,3
545,white,king,bishop,1
545,white,king,knight,1
545,white,king,queen,1
545,black,pawn,pawn,9
545,black,pawn,rook,1
545,black,pawn,bishop,2
545,black,pawn,knight,4
545,black,pawn,queen,0
545,black,rook,pawn,8
545,black,rook,rook,2
545,black,rook,bishop,0
545,black,rook,knight,1
545,black,rook,queen,1
545,black,bishop,pawn,1
545,black,bishop,rook,0
545,black,bishop,bishop,3
545,black,bishop,knight,1
545,black,bishop,queen,0
545,black,knight,pawn,3
545,black,knight,rook,2
545,black,knight,bishop,3
545,black,knight,knight,2
545,black,knight,queen,0
545,black,queen,pawn,6
545,black,queen,rook,2
545,black,queen,bishop,3
545,black,queen,knight,1
545,black,queen,queen,3
545,black,king,pawn,0
545,black,king,rook,0
545,black,king,bishop,1
545,black,king,knight,0
545,black,king,queen,0
643,white,pawn,pawn,2
643,white,pawn,rook,0
643,white,pawn,bishop,0
643,white,pawn,knight,0
643,white,pawn,queen,0
643,white,rook,pawn,0
643,white,rook,rook,0
643,white,rook,bishop,0
643,white,rook,knight,0
643,white,rook,queen,0
643,white,bishop,pawn,1
643,white,bishop,rook,0
643,white,bishop,bishop,1
643,white,bishop,knight,2
643,white,bishop,queen,0
643,white,knight,pawn,0
643,white,knight,rook,1
643,white,knight,bishop,0
643,white,knight,knight,0
643,white,knight,queen,0
643,white,queen,pawn,2
643,white,queen,rook,0
643,white,queen,bishop,0
643,white,queen,knight,0
643,white,queen,queen,1
643,white,king,pawn,1
643,white,king,rook,0
643,white,king,bishop,1
643,white,king,knight,0
643,white,king,queen,0
643,black,pawn,pawn,3
643,black,pawn,rook,0
643,black,pawn,bishop,0
643,black,pawn,knight,0
643,black,pawn,queen,0
643,black,rook,pawn,1
643,black,rook,rook,0
643,black,rook,bishop,0
643,black,rook,knight,0
643,black,rook,queen,1
643,black,bishop,pawn,2
643,black,bishop,rook,0
643,black,bishop,bishop,0
643,black,bishop,knight,0
643,black,bishop,queen,0
643,black,knight,pawn,0
643,black,knight,rook,0
643,black,knight,bishop,1
643,black,knight,knight,0
643,black,knight,queen,0
643,black,queen,pawn,0
643,black,queen,rook,0
643,black,queen,bishop,0
643,black,queen,knight,0
643,black,queen,queen,0
643,black,king,pawn,0
643,black,king,rook,0
643,black,king,bishop,0
643,black,king,knight,0
643,black,king,queen,0
527,white,pawn,pawn,4
527,white,pawn,rook,0
527,white,pawn,bishop,1
527,white,pawn,knight,0
527,white,pawn,queen,1
527,white,rook,pawn,2
527,white,rook,rook,2
527,white,rook,bishop,0
527,white,rook,knight,0
527,white,rook,queen,0
527,white,bishop,pawn,1
527,white,bishop,rook,0
527,white,bishop,bishop,2
527,white,bishop,knight,0
527,white,bishop,queen,0
527,white,knight,pawn,2
527,white,knight,rook,0
527,white,knight,bishop,0
527,white,knight,knight,3
527,white,knight,queen,0
527,white,queen,pawn,2
527,white,queen,rook,0
527,white,queen,bishop,0
527,white,queen,knight,2
527,white,queen,queen,0
527,white,king,pawn,0
527,white,king,rook,0
527,white,king,bishop,0
527,white,king,knight,0
527,white,king,queen,0
527,black,pawn,pawn,6
527,black,pawn,rook,0
527,black,pawn,bishop,0
527,black,pawn,knight,1
527,black,pawn,queen,0
527,black,rook,pawn,0
527,black,rook,rook,1
527,black,rook,bishop,0
527,black,rook,knight,0
527,black,rook,queen,0
527,black,bishop,pawn,3
527,black,bishop,rook,0
527,black,bishop,bishop,0
527,black,bishop,knight,1
527,black,bishop,queen,0
527,black,knight,pawn,0
527,black,knight,rook,0
527,black,knight,bishop,2
527,black,knight,knight,1
527,black,knight,queen,0
527,black,queen,pawn,1
527,black,queen,rook,0
527,black,queen,bishop,2
527,black,queen,knight,0
527,black,queen,queen,1
527,black,king,pawn,1
527,black,king,rook,1
527,black,king,bishop,0
527,black,king,knight,0
527,black,king,queen,0
592,white,pawn,pawn,2
592,white,pawn,rook,0
592,white,pawn,bishop,1
592,white,pawn,knight,2
592,white,pawn,queen,0
592,white,rook,pawn,1
592,white,rook,rook,1
592,white,rook,bishop,0
592,white,rook,knight,0
592,white,rook,queen,1
592,white,bishop,pawn,0
592,white,bishop,rook,0
592,white,bishop,bishop,0
592,white,bishop,knight,3
592,white,bishop,queen,0
592,white,knight,pawn,1
592,white,knight,rook,0
592,white,knight,bishop,3
592,white,knight,knight,0
592,white,knight,queen,0
592,white,queen,pawn,1
592,white,queen,rook,0
592,white,queen,bishop,1
592,white,queen,knight,1
592,white,queen,queen,1
592,white,king,pawn,0
592,white,king,rook,0
592,white,king,bishop,0
592,white,king,knight,0
592,white,king,queen,0
592,black,pawn,pawn,3
592,black,pawn,rook,0
592,black,pawn,bishop,2
592,black,pawn,knight,1
592,black,pawn,queen,1
592,black,rook,pawn,0
592,black,rook,rook,1
592,black,rook,bishop,0
592,black,rook,knight,0
592,black,rook,queen,0
592,black,bishop,pawn,0
592,black,bishop,rook,0
592,black,bishop,bishop,0
592,black,bishop,knight,0
592,black,bishop,queen,0
592,black,knight,pawn,1
592,black,knight,rook,0
592,black,knight,bishop,1
592,black,knight,knight,1
592,black,knight,queen,0
592,black,queen,pawn,0
592,black,queen,rook,0
592,black,queen,bishop,0
592,black,queen,knight,1
592,black,queen,queen,0
592,black,king,pawn,0
592,black,king,rook,0
592,black,king,bishop,0
592,black,king,knight,0
592,black,king,queen,0
647,white,pawn,pawn,4
647,white,pawn,rook,0
647,white,pawn,bishop,0
647,white,pawn,knight,1
647,white,pawn,queen,0
647,white,rook,pawn,0
647,white,rook,rook,0
647,white,rook,bishop,0
647,white,rook,knight,0
647,white,rook,queen,0
647,white,bishop,pawn,0
647,white,bishop,rook,0
647,white,bishop,bishop,0
647,white,bishop,knight,2
647,white,bishop,queen,0
647,white,knight,pawn,1
647,white,knight,rook,0
647,white,knight,bishop,0
647,white,knight,knight,1
647,white,knight,queen,1
647,white,queen,pawn,1
647,white,queen,rook,0
647,white,queen,bishop,1
647,white,queen,knight,0
647,white,queen,queen,0
647,white,king,pawn,0
647,white,king,rook,0
647,white,king,bishop,0
647,white,king,knight,0
647,white,king,queen,0
647,black,pawn,pawn,3
647,black,pawn,rook,0
647,black,pawn,bishop,0
647,black,pawn,knight,1
647,black,pawn,queen,0
647,black,rook,pawn,0
647,black,rook,rook,0
647,black,rook,bishop,0
647,black,rook,knight,0
647,black,rook,queen,0
647,black,bishop,pawn,0
647,black,bishop,rook,0
647,black,bishop,bishop,1
647,black,bishop,knight,1
647,black,bishop,queen,0
647,black,knight,pawn,1
647,black,knight,rook,0
647,black,knight,bishop,0
647,black,knight,knight,2
647,black,knight,queen,0
647,black,queen,pawn,1
647,black,queen,rook,0
647,black,queen,bishop,1
647,black,queen,knight,0
647,black,queen,queen,0
647,black,king,pawn,0
647,black,king,rook,0
647,black,king,bishop,0
647,black,king,knight,0
647,black,king,queen,0
937,white,pawn,pawn,2
937,white,pawn,rook,0
937,white,pawn,bishop,0
937,white,pawn,knight,0
937,white,pawn,queen,0
937,white,rook,pawn,0
937,white,rook,rook,0
937,white,rook,bishop,0
937,white,rook,knight,0
937,white,rook,queen,0
937,white,bishop,pawn,0
937,white,bishop,rook,0
937,white,bishop,bishop,0
937,white,bishop,knight,2
937,white,bishop,queen,0
937,white,knight,pawn,1
937,white,knight,rook,1
937,white,knight,bishop,2
937,white,knight,knight,0
937,white,knight,queen,0
937,white,queen,pawn,0
937,white,queen,rook,0
937,white,queen,bishop,0
937,white,queen,knight,0
937,white,queen,queen,0
937,white,king,pawn,0
937,white,king,rook,0
937,white,king,bishop,0
937,white,king,knight,0
937,white,king,queen,0
937,black,pawn,pawn,2
937,black,pawn,rook,0
937,black,pawn,bishop,1
937,black,pawn,knight,0
937,black,pawn,queen,0
937,black,rook,pawn,2
937,black,rook,rook,0
937,black,rook,bishop,0
937,black,rook,knight,0
937,black,rook,queen,0
937,black,bishop,pawn,0
937,black,bishop,rook,0
937,black,bishop,bishop,1
937,black,bishop,knight,0
937,black,bishop,queen,0
937,black,knight,pawn,0
937,black,knight,rook,0
937,black,knight,bishop,0
937,black,knight,knight,0
937,black,knight,queen,0
937,black,queen,pawn,0
937,black,queen,rook,0
937,black,queen,bishop,0
937,black,queen,knight,0
937,black,queen,queen,0
937,black,king,pawn,0
937,black,king,rook,0
937,black,king,bishop,0
937,black,king,knight,0
937,black,king,queen,0
688,white,pawn,pawn,1
688,white,pawn,rook,0
688,white,pawn,bishop,1
688,white,pawn,knight,1
688,white,pawn,queen,0
688,white,rook,pawn,0
688,white,rook,rook,0
688,white,rook,bishop,0
688,white,rook,knight,1
688,white,rook,queen,0
688,white,bishop,pawn,0
688,white,bishop,rook,0
688,white,bishop,bishop,0
688,white,bishop,knight,1
688,white,bishop,queen,0
688,white,knight,pawn,0
688,white,knight,rook,0
688,white,knight,bishop,0
688,white,knight,knight,0
688,white,knight,queen,0
688,white,queen,pawn,0
688,white,queen,rook,1
688,white,queen,bishop,1
688,white,queen,knight,0
688,white,queen,queen,0
688,white,king,pawn,0
688,white,king,rook,0
688,white,king,bishop,0
688,white,king,knight,1
688,white,king,queen,0
688,black,pawn,pawn,3
688,black,pawn,rook,0
