rating_diff,player,square,count
206,black,56,4
206,black,46,23
206,black,54,7
206,black,60,12
206,black,42,55
206,black,41,19
206,black,50,5
206,black,33,17
206,black,49,12
206,black,32,25
206,black,25,28
206,black,27,35
206,black,8,11
206,black,48,2
206,black,11,9
206,black,24,10
206,black,58,15
206,black,31,7
206,black,30,20
206,black,38,21
206,black,63,2
206,black,5,2
206,black,9,11
206,black,2,3
206,black,39,9
206,black,53,9
206,black,23,9
206,black,22,6
206,black,14,7
206,black,15,7
206,black,6,3
206,black,13,6
206,black,21,11
206,black,18,14
206,black,7,4
206,black,16,9
206,black,17,9
406,white,27,16
406,white,23,5
406,white,21,28
406,white,38,8
406,white,45,6
406,white,20,6
406,white,18,13
406,white,33,3
406,white,6,8
406,white,24,4
406,white,17,11
406,white,35,8
406,white,56,1
406,white,28,12
406,white,26,10
406,white,19,11
406,white,44,3
406,white,47,3
406,white,53,8
406,white,11,8
406,white,31,3
406,white,37,5
406,white,25,1
406,white,1,5
406,white,16,2
406,white,49,2
406,white,57,3
406,white,2,1
406,white,5,7
406,white,3,6
406,white,29,6
406,white,10,2
406,white,12,7
406,white,4,2
406,white,22,5
406,white,14,3
406,white,9,3
406,white,36,13
406,white,50,4
406,white,41,3
406,white,61,2
406,white,30,1
406,white,46,1
406,white,13,2
406,white,34,2
406,white,51,1
406,white,59,1
406,white,32,1
406,white,7,1
406,white,43,2
406,white,54,1
406,white,39,1
406,black,35,7
406,black,42,13
406,black,45,20
406,black,47,7
406,black,25,6
406,black,43,11
406,black,51,7
406,black,40,4
406,black,33,2
406,black,32,7
406,black,26,3
406,black,34,10
406,black,46,7
406,black,44,8
406,black,54,3
406,black,27,11
406,black,36,17
406,black,53,4
406,black,60,2
406,black,30,7
406,black,62,6
406,black,37,7
406,black,38,3
406,black,16,4
406,black,57,4
406,black,18,2
406,black,28,7
406,black,10,3
406,black,2,1
406,black,3,1
406,black,29,4
406,black,11,2
406,black,59,5
406,black,19,5
406,black,61,1
406,black,17,8
406,black,21,2
406,black,41,6
406,black,13,5
406,black,20,3
406,black,58,4
406,black,56,2
406,black,24,3
406,black,55,2
406,black,39,4
406,black,52,2
406,black,50,2
406,black,9,2
406,black,12,1
406,black,49,1
406,black,0,2
406,black,4,1
406,black,1,1
406,black,22,1
582,white,28,2
582,white,21,7
582,white,26,6
582,white,6,4
582,white,19,5
582,white,18,7
582,white,23,2
582,white,27,3
582,white,34,5
582,white,38,1
582,white,59,2
582,white,50,3
582,white,11,3
582,white,43,3
582,white,20,4
582,white,2,2
582,white,32,1
582,white,17,2
582,white,61,1
582,white,52,1
582,white,12,1
582,white,16,2
582,white,33,3
582,white,51,1
582,white,25,2
582,white,10,1
582,white,56,1
582,white,24,2
582,white,60,1
582,white,29,1
582,white,35,3
582,white,36,1
582,white,39,1
582,white,22,1
582,white,8,1
582,white,3,4
582,white,30,2
582,white,46,1
582,white,42,2
582,white,13,1
582,white,7,1
582,white,15,1
582,white,37,1
582,black,36,3
582,black,42,6
582,black,47,2
582,black,34,5
582,black,45,8
582,black,30,3
582,black,13,1
582,black,44,4
582,black,25,2
582,black,62,2
582,black,18,2
582,black,28,2
582,black,11,1
582,black,35,4
582,black,51,7
582,black,60,2
582,black,41,4
582,black,32,2
582,black,57,2
582,black,43,6
582,black,33,4
582,black,19,2
582,black,59,4
582,black,26,1
582,black,52,4
582,black,49,1
582,black,46,5
582,black,37,3
582,black,27,1
582,black,21,1
582,black,53,1
582,black,38,1
582,black,63,1
582,black,29,1
26,white,27,145
26,white,18,153
26,white,28,150
26,white,21,177
26,white,26,109
26,white,33,59
26,white,42,42
26,white,22,88
26,white,19,85
26,white,23,55
26,white,38,84
26,white,11,79
26,white,17,63
26,white,2,38
26,white,30,48
26,white,12,90
26,white,29,98
26,white,45,42
26,white,54,11
26,white,31,48
26,white,25,52
26,white,6,91
26,white,0,15
26,white,39,34
26,white,37,48
26,white,44,50
26,white,13,36
26,white,5,53
26,white,35,98
26,white,20,92
26,white,4,62
26,white,41,20
26,white,43,34
26,white,47,20
26,white,7,22
26,white,16,49
26,white,14,41
26,white,36,104
26,white,3,60
26,white,51,33
26,white,59,28
26,white,24,51
26,white,46,19
26,white,34,50
26,white,52,42
26,white,55,16
26,white,63,14
26,white,9,23
26,white,10,30
26,white,32,29
26,white,49,20
26,white,53,42
26,white,50,21
26,white,60,14
26,white,56,11
26,white,1,25
26,white,61,8
26,white,62,8
26,white,8,6
26,white,58,19
26,white,40,17
26,white,48,6
26,white,57,6
26,white,15,19
26,black,44,100
26,black,34,98
26,black,42,142
26,black,43,93
26,black,45,176
26,black,30,69
26,black,51,97
26,black,46,74
26,black,54,49
26,black,57,26
26,black,39,50
26,black,18,64
26,black,62,71
26,black,32,49
26,black,26,54
26,black,36,122
26,black,47,63
26,black,25,83
26,black,56,13
26,black,52,93
26,black,38,61
26,black,53,46
26,black,35,128
26,black,29,53
26,black,27,86
26,black,40,58
26,black,8,18
26,black,21,45
26,black,28,98
26,black,11,28
26,black,20,30
26,black,13,27
26,black,37,74
26,black,19,32
26,black,12,28
26,black,17,24
26,black,10,32
26,black,4,11
26,black,16,17
26,black,59,62
26,black,2,19
26,black,5,19
26,black,3,16
26,black,31,31
26,black,33,58
26,black,24,24
26,black,23,18
26,black,14,14
26,black,49,35
26,black,58,45
26,black,63,13
26,black,15,20
26,black,7,13
26,black,6,6
26,black,61,34
26,black,22,32
26,black,60,48
26,black,50,35
26,black,9,21
26,black,41,57
26,black,55,15
26,black,1,6
26,black,0,15
26,black,48,10
201,white,26,49
201,white,18,67
201,white,22,30
201,white,14,27
201,white,20,48
201,white,16,26
201,white,25,13
201,white,33,27
201,white,43,17
201,white,12,43
201,white,35,41
201,white,52,17
201,white,49,16
201,white,6,48
201,white,19,37
201,white,28,66
201,white,21,102
201,white,42,36
201,white,36,56
201,white,4,35
201,white,27,69
201,white,29,44
201,white,23,28
201,white,1,17
201,white,2,19
201,white,57,9
201,white,24,23
201,white,41,8
201,white,60,10
201,white,38,39
201,white,17,28
201,white,8,2
201,white,45,22
201,white,30,30
201,white,31,22
201,white,3,28
201,white,32,10
201,white,63,5
201,white,54,9
201,white,15,10
201,white,37,23
201,white,11,27
201,white,13,20
201,white,40,9
201,white,7,8
201,white,9,9
201,white,10,16
201,white,34,24
201,white,61,8
201,white,39,18
201,white,53,15
201,white,50,14
201,white,44,24
201,white,59,6
201,white,5,24
201,white,58,7
201,white,62,7
201,white,55,10
201,white,51,12
201,white,46,13
201,white,0,2
201,white,47,9
201,white,48,3
201,white,56,2
201,black,42,74
201,black,36,66
201,black,34,48
201,black,52,61
201,black,41,44
201,black,49,11
201,black,43,57
201,black,62,46
201,black,37,53
201,black,35,73
201,black,60,27
201,black,57,25
201,black,58,22
201,black,28,30
201,black,20,17
201,black,40,31
201,black,27,48
201,black,45,72
201,black,30,35
201,black,29,31
201,black,18,19
201,black,23,16
201,black,10,11
201,black,24,10
201,black,1,10
201,black,44,48
201,black,26,19
201,black,33,30
201,black,51,45
201,black,32,18
201,black,25,14
201,black,17,10
201,black,59,24
201,black,46,24
201,black,31,7
201,black,4,6
201,black,53,24
201,black,47,22
201,black,50,19
201,black,55,13
201,black,14,11
201,black,19,12
201,black,22,10
201,black,54,15
201,black,21,19
201,black,39,19
201,black,13,17
201,black,61,21
201,black,16,7
201,black,38,24
201,black,0,4
201,black,3,9
201,black,11,9
201,black,9,12
201,black,5,10
201,black,7,6
201,black,2,6
201,black,12,10
201,black,8,5
201,black,56,4
201,black,48,3
201,black,63,9
201,black,15,12
201,black,6,2
310,white,28,29
310,white,27,33
310,white,24,5
310,white,20,17
310,white,21,34
310,white,18,33
310,white,25,7
310,white,16,6
310,white,11,21
310,white,26,23
310,white,32,3
310,white,34,6
310,white,1,6
310,white,30,10
310,white,4,12
310,white,33,11
310,white,3,11
310,white,42,5
310,white,51,1
310,white,49,4
310,white,53,11
310,white,19,24
310,white,36,16
310,white,6,14
310,white,29,11
310,white,37,3
310,white,46,1
310,white,54,3
310,white,62,3
310,white,12,19
310,white,35,24
310,white,44,5
310,white,47,4
310,white,38,12
310,white,2,7
310,white,50,3
310,white,59,2
310,white,52,5
310,white,31,7
310,white,17,11
310,white,23,15
310,white,22,6
310,white,13,4
310,white,45,6
310,white,7,2
310,white,5,6
310,white,60,2
310,white,39,7
310,white,10,6
310,white,61,3
310,white,56,4
310,white,48,3
310,white,40,1
310,white,55,4
310,white,15,2
310,white,41,1
310,white,63,1
310,white,57,1
310,white,14,3
310,white,43,4
310,white,9,2
310,black,34,21
310,black,27,20
310,black,42,24
310,black,36,29
310,black,45,34
310,black,47,10
310,black,35,21
310,black,30,13
310,black,51,14
310,black,28,18
310,black,11,5
310,black,26,9
310,black,33,10
310,black,32,5
310,black,50,2
310,black,40,9
310,black,59,7
310,black,44,20
310,black,52,19
310,black,61,10
310,black,46,13
310,black,58,5
310,black,16,1
310,black,43,17
310,black,3,4
310,black,25,11
310,black,14,7
310,black,60,13
310,black,38,6
310,black,55,1
310,black,53,10
310,black,63,3
310,black,37,13
310,black,13,6
310,black,62,14
310,black,4,2
310,black,31,9
310,black,6,5
310,black,0,4
310,black,10,6
310,black,15,4
310,black,23,4
310,black,22,2
310,black,7,2
310,black,18,11
310,black,29,5
310,black,39,8
310,black,21,4
310,black,5,1
310,black,19,3
310,black,41,12
310,black,57,4
310,black,9,6
310,black,12,1
310,black,24,3
310,black,1,3
310,black,2,3
310,black,17,1
310,black,49,2
310,black,54,3
141,white,27,57
141,white,18,65
141,white,29,35
141,white,21,73
141,white,20,29
141,white,33,27
141,white,19,30
141,white,38,42
141,white,52,9
141,white,6,37
141,white,23,28
141,white,30,26
141,white,24,11
141,white,34,17
141,white,49,13
141,white,43,22
141,white,36,35
141,white,53,16
141,white,47,10
141,white,45,24
141,white,46,9
141,white,44,11
141,white,60,3
141,white,5,14
141,white,55,8
141,white,28,48
141,white,12,30
141,white,22,26
141,white,14,15
141,white,16,17
141,white,4,24
141,white,26,44
141,white,10,6
141,white,11,35
141,white,1,9
141,white,56,5
141,white,35,50
141,white,42,22
141,white,54,5
141,white,61,4
141,white,32,4
141,white,25,18
141,white,17,25
141,white,2,11
141,white,58,7
141,white,62,5
141,white,3,24
141,white,9,10
141,white,0,4
141,white,63,7
141,white,7,11
141,white,40,7
141,white,51,12
141,white,39,9
141,white,50,10
141,white,31,15
141,white,13,8
141,white,37,16
141,white,57,3
141,white,41,4
141,white,15,6
141,white,59,1
141,white,48,3
141,white,8,1
141,black,35,56
141,black,45,70
141,black,37,28
141,black,44,48
141,black,52,40
141,black,42,61
141,black,19,14
141,black,62,42
141,black,30,31
141,black,38,30
141,black,47,17
141,black,33,20
141,black,63,16
141,black,46,21
141,black,40,19
141,black,53,11
141,black,54,16
141,black,60,19
141,black,61,20
141,black,25,23
141,black,10,7
141,black,34,37
141,black,41,22
141,black,43,47
141,black,18,20
141,black,32,16
141,black,24,7
141,black,27,40
141,black,11,11
141,black,51,55
141,black,58,16
141,black,21,15
141,black,36,58
141,black,39,18
141,black,28,30
141,black,14,6
141,black,9,6
141,black,0,2
141,black,29,13
141,black,16,5
141,black,59,30
141,black,8,3
141,black,13,7
141,black,26,18
141,black,50,10
141,black,57,5
141,black,17,11
141,black,49,8
141,black,23,12
141,black,31,9
141,black,12,8
141,black,20,8
141,black,7,2
141,black,56,6
141,black,3,7
141,black,2,3
141,black,22,2
141,black,4,2
141,black,55,5
141,black,5,1
141,black,1,2
141,black,48,1
746,white,28,2
746,white,21,4
746,white,27,5
746,white,26,1
746,white,18,4
746,white,53,1
746,white,35,4
746,white,34,3
746,white,52,1
746,white,6,2
746,white,38,1
746,white,45,1
746,white,44,1
746,white,50,1
746,white,56,1
746,white,3,1
746,white,17,2
746,white,12,2
746,white,23,1
746,white,36,3
746,white,29,1
746,white,22,1
746,white,20,2
746,white,30,1
746,white,14,1
746,white,4,1
746,white,2,1
746,white,11,1
746,white,25,1
746,white,60,1
746,black,36,5
746,black,42,5
746,black,27,3
746,black,34,3
746,black,18,1
746,black,53,2
746,black,60,3
746,black,52,3
746,black,43,1
746,black,30,2
746,black,45,3
746,black,39,2
746,black,47,1
746,black,51,1
746,black,56,1
746,black,26,1
746,black,40,1
746,black,35,3
746,black,44,1
746,black,12,1
746,black,31,1
746,black,59,1
746,black,41,1
746,black,58,1
746,black,46,1
746,black,19,1
746,black,29,1
746,black,23,1
290,white,27,15
290,white,18,27
290,white,21,18
290,white,20,16
290,white,31,4
290,white,22,5
290,white,16,8
290,white,15,2
290,white,11,14
290,white,12,10
290,white,19,11
290,white,33,15
290,white,3,6
290,white,49,4
290,white,42,5
290,white,40,2
290,white,17,9
290,white,51,2
290,white,25,7
290,white,9,3
290,white,26,14
290,white,6,11
290,white,36,10
290,white,30,10
290,white,2,4
290,white,29,8
290,white,37,6
290,white,14,4
290,white,24,5
290,white,35,10
290,white,44,4
290,white,23,8
290,white,28,16
290,white,50,3
290,white,13,5
290,white,4,8
290,white,46,2
290,white,39,4
290,white,47,2
290,white,61,3
290,white,43,8
290,white,60,2
290,white,32,2
290,white,53,4
290,white,52,4
290,white,54,4
290,white,62,1
290,white,5,3
290,white,10,4
290,white,38,6
290,white,34,3
290,white,7,1
290,white,1,1
290,white,45,5
290,white,41,2
290,white,55,1
290,white,56,2
290,white,48,1
290,black,35,13
290,black,45,25
290,black,42,23
290,black,37,6
290,black,44,13
290,black,25,7
290,black,18,12
290,black,28,13
290,black,38,5
290,black,21,7
290,black,15,2
290,black,30,9
290,black,40,9
290,black,57,5
290,black,59,2
290,black,36,12
290,black,27,10
290,black,20,3
290,black,51,10
290,black,33,11
290,black,26,8
290,black,62,13
290,black,19,2
290,black,8,2
290,black,32,7
290,black,14,5
290,black,34,8
290,black,46,10
290,black,39,5
290,black,53,2
290,black,61,6
290,black,31,5
290,black,13,6
290,black,63,2
290,black,11,1
290,black,52,14
290,black,43,12
290,black,60,5
290,black,54,9
290,black,7,3
290,black,23,4
290,black,47,4
290,black,29,3
290,black,12,3
290,black,41,6
290,black,5,2
290,black,0,2
290,black,24,4
290,black,49,1
290,black,58,4
290,black,9,3
290,black,16,1
290,black,22,2
290,black,17,1
290,black,4,1
290,black,55,1
290,black,10,2
100,white,27,98
100,white,26,57
100,white,20,64
100,white,18,93
100,white,28,90
100,white,35,77
100,white,38,43
100,white,45,18
100,white,21,127
100,white,6,56
100,white,36,75
100,white,33,34
100,white,43,33
100,white,53,13
100,white,3,39
100,white,59,11
100,white,23,35
100,white,37,26
100,white,49,18
100,white,11,55
100,white,12,53
100,white,17,35
100,white,2,32
100,white,58,9
100,white,31,24
100,white,30,42
100,white,1,20
100,white,16,34
100,white,10,21
100,white,50,14
100,white,51,15
100,white,48,12
100,white,32,12
100,white,14,20
100,white,29,53
100,white,22,36
100,white,24,36
100,white,4,40
100,white,39,22
100,white,34,30
100,white,25,35
100,white,60,11
100,white,19,66
100,white,42,28
100,white,40,12
100,white,41,16
100,white,46,16
100,white,57,3
100,white,47,11
100,white,44,20
100,white,52,15
100,white,54,7
100,white,7,13
100,white,63,6
100,white,61,3
100,white,5,19
100,white,55,6
100,white,15,12
100,white,13,18
100,white,56,6
100,white,9,15
100,white,0,4
100,white,8,5
100,white,62,4
100,black,35,104
100,black,42,81
100,black,26,22
100,black,45,114
100,black,44,62
100,black,36,100
100,black,43,56
100,black,62,51
100,black,34,63
100,black,46,50
100,black,38,38
100,black,47,34
100,black,40,27
100,black,59,42
100,black,63,7
100,black,61,25
100,black,37,48
100,black,50,25
100,black,57,18
100,black,25,46
100,black,11,16
100,black,41,52
100,black,49,24
100,black,21,31
100,black,12,10
100,black,51,59
100,black,33,28
100,black,58,40
100,black,32,29
100,black,18,37
100,black,10,16
100,black,17,12
100,black,16,15
100,black,19,17
100,black,27,50
100,black,28,42
100,black,52,54
100,black,54,24
100,black,60,45
100,black,53,23
100,black,2,5
100,black,55,11
100,black,20,24
100,black,39,30
100,black,24,14
100,black,9,14
100,black,29,24
100,black,48,6
100,black,4,8
100,black,23,14
100,black,6,2
100,black,30,40
100,black,13,18
100,black,22,13
100,black,31,16
100,black,8,14
100,black,0,6
100,black,5,4
100,black,14,12
100,black,56,7
100,black,3,18
100,black,15,4
100,black,7,3
100,black,1,2
71,white,27,99
71,white,26,86
71,white,18,95
71,white,21,125
71,white,20,61
71,white,19,58
71,white,28,103
71,white,36,88
71,white,42,26
71,white,39,18
71,white,3,49
71,white,6,52
71,white,16,30
71,white,23,34
71,white,35,68
71,white,24,47
71,white,5,26
71,white,29,67
71,white,34,39
71,white,43,36
71,white,41,11
71,white,48,21
71,white,32,18
71,white,13,14
71,white,38,56
71,white,11,63
71,white,47,19
71,white,54,28
71,white,12,65
71,white,31,31
71,white,53,16
71,white,33,56
71,white,50,20
71,white,17,50
71,white,44,43
71,white,61,9
71,white,30,38
71,white,2,34
71,white,10,31
71,white,59,18
71,white,51,23
71,white,25,32
71,white,4,43
71,white,46,20
71,white,22,43
71,white,60,11
71,white,14,30
71,white,57,11
71,white,45,26
71,white,37,30
71,white,1,17
71,white,15,7
71,white,49,16
71,white,40,15
71,white,52,17
71,white,0,6
71,white,58,10
71,white,8,9
71,white,9,10
71,white,62,11
71,white,63,4
71,white,55,18
71,white,56,7
71,white,7,7
71,black,35,90
71,black,45,100
71,black,42,95
71,black,44,77
71,black,43,83
71,black,28,60
71,black,37,47
71,black,46,53
71,black,62,57
71,black,25,47
71,black,18,41
71,black,52,72
71,black,34,79
71,black,40,46
71,black,5,13
71,black,32,41
71,black,36,92
71,black,29,41
71,black,53,26
71,black,57,25
71,black,48,7
71,black,54,34
71,black,61,35
71,black,60,47
71,black,20,26
71,black,13,24
71,black,4,6
71,black,51,71
71,black,27,65
71,black,38,29
71,black,22,13
71,black,33,46
71,black,26,45
71,black,19,24
71,black,59,48
71,black,58,38
71,black,21,21
71,black,3,15
71,black,50,31
71,black,41,38
71,black,24,19
71,black,17,20
71,black,16,10
71,black,10,20
71,black,9,23
71,black,1,4
71,black,49,21
71,black,30,43
71,black,39,25
71,black,47,40
71,black,2,8
71,black,55,11
71,black,31,24
71,black,23,9
71,black,14,10
71,black,12,12
71,black,0,11
71,black,8,15
71,black,56,7
71,black,63,12
71,black,11,26
71,black,15,9
71,black,7,5
322,white,28,31
322,white,27,47
322,white,24,13
322,white,18,34
322,white,21,37
322,white,33,14
322,white,6,20
322,white,38,20
322,white,56,4
322,white,1,11
322,white,3,13
322,white,32,3
322,white,48,3
322,white,25,9
322,white,5,8
322,white,14,6
322,white,22,18
322,white,23,6
322,white,49,3
322,white,52,9
322,white,50,9
322,white,42,13
322,white,19,16
322,white,59,7
322,white,20,18
322,white,17,13
322,white,36,31
322,white,31,8
322,white,29,16
322,white,46,4
322,white,58,10
322,white,57,6
322,white,51,9
322,white,15,3
322,white,13,5
322,white,34,15
322,white,30,13
322,white,39,8
322,white,47,5
322,white,55,7
322,white,35,26
322,white,44,16
322,white,26,24
322,white,9,3
322,white,11,15
322,white,10,4
322,white,16,11
322,white,2,11
322,white,4,18
322,white,54,6
322,white,37,9
322,white,45,10
322,white,12,14
322,white,41,3
322,white,43,8
322,white,7,6
322,white,61,2
322,white,60,2
322,white,0,1
322,white,53,3
322,white,62,1
322,white,63,1
322,black,34,34
322,black,27,19
322,black,42,34
322,black,45,43
322,black,46,15
322,black,54,22
322,black,62,24
322,black,40,16
322,black,33,15
322,black,35,38
322,black,28,21
322,black,32,7
322,black,21,10
322,black,26,15
322,black,9,5
322,black,11,1
322,black,15,3
322,black,38,12
322,black,23,2
322,black,13,8
322,black,3,5
322,black,18,8
322,black,8,3
322,black,50,12
322,black,36,29
322,black,43,26
